name,scn_name,bus0,bus1,carrier,p_nom,p_nom_extendable,p_nom_max,capital_cost,length,efficiency,p_nom_min,p_min_pu,p_max_pu,marginal_cost,p_nom_opt,country,lifetime,committable,p_nom_mod,marginal_cost_quadratic,stand_by_cost,shut_down_cost,ramp_limit_up,ramp_limit_start_up,ramp_limit_shut_down
311,eGon2035,70583,70605,central_heat_store_charger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.004585048785727963,DE,inf,False,,,,,,1.0,1.0
312,eGon2035,70584,70606,central_heat_store_charger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.004495510971594285,DE,inf,False,,,,,,1.0,1.0
313,eGon2035,70585,70607,central_heat_store_charger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,16.363739128187802,DE,inf,False,,,,,,1.0,1.0
314,eGon2035,70587,70608,central_heat_store_charger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.004458601033775267,DE,inf,False,,,,,,1.0,1.0
315,eGon2035,70589,70609,central_heat_store_charger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.004593109629077219,DE,inf,False,,,,,,1.0,1.0
316,eGon2035,70590,70610,central_heat_store_charger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.004476258358806717,DE,inf,False,,,,,,1.0,1.0
317,eGon2035,70591,70611,central_heat_store_charger,0.0,True,inf,0.0,0.0,0.8400000000000001,0.0,0.0,1.0,0.0,0.02361869355439694,DE,inf,False,,,,,,1.0,1.0
318,eGon2035,70592,70612,central_heat_store_charger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.004593640711078706,DE,inf,False,,,,,,1.0,1.0
319,eGon2035,70593,70613,central_heat_store_charger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,23.412282966867252,DE,inf,False,,,,,,1.0,1.0
320,eGon2035,70594,70614,central_heat_store_charger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.004462092987324695,DE,inf,False,,,,,,1.0,1.0
321,eGon2035,70595,70615,central_heat_store_charger,0.0,True,inf,0.0,0.0,0.8400000000000001,0.0,0.0,1.0,0.0,0.004506497411654209,DE,inf,False,,,,,,1.0,1.0
322,eGon2035,70596,70616,central_heat_store_charger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,50.196666918455975,DE,inf,False,,,,,,1.0,1.0
323,eGon2035,70597,70617,central_heat_store_charger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,22.755179677317642,DE,inf,False,,,,,,1.0,1.0
324,eGon2035,70598,70618,central_heat_store_charger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.004447380605586249,DE,inf,False,,,,,,1.0,1.0
325,eGon2035,70599,70619,central_heat_store_charger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,232.37341895219575,DE,inf,False,,,,,,1.0,1.0
326,eGon2035,70601,70620,central_heat_store_charger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,22734.709114888374,DE,inf,False,,,,,,1.0,1.0
327,eGon2035,70602,70621,central_heat_store_charger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.0048469586096100414,DE,inf,False,,,,,,1.0,1.0
328,eGon2035,70604,70622,central_heat_store_charger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,6.673989643337283,DE,inf,False,,,,,,1.0,1.0
329,eGon2035,70605,70583,central_heat_store_discharger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.003922008960085042,DE,inf,False,,,,,,1.0,1.0
330,eGon2035,70606,70584,central_heat_store_discharger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.003806146392669483,DE,inf,False,,,,,,1.0,1.0
331,eGon2035,70607,70585,central_heat_store_discharger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,13.601687683517738,DE,inf,False,,,,,,1.0,1.0
332,eGon2035,70608,70587,central_heat_store_discharger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.0038030703253857344,DE,inf,False,,,,,,1.0,1.0
333,eGon2035,70609,70589,central_heat_store_discharger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.0038857318528073255,DE,inf,False,,,,,,1.0,1.0
334,eGon2035,70610,70590,central_heat_store_discharger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.0037714822731901446,DE,inf,False,,,,,,1.0,1.0
335,eGon2035,70611,70591,central_heat_store_discharger,0.0,True,inf,0.0,0.0,0.8400000000000001,0.0,0.0,1.0,0.0,0.2938375789081204,DE,inf,False,,,,,,1.0,1.0
336,eGon2035,70612,70592,central_heat_store_discharger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.003906492645536665,DE,inf,False,,,,,,1.0,1.0
337,eGon2035,70613,70593,central_heat_store_discharger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,19.622863882706973,DE,inf,False,,,,,,1.0,1.0
338,eGon2035,70614,70594,central_heat_store_discharger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.0037556370420724354,DE,inf,False,,,,,,1.0,1.0
339,eGon2035,70615,70595,central_heat_store_discharger,0.0,True,inf,0.0,0.0,0.8400000000000001,0.0,0.0,1.0,0.0,0.003811411814413092,DE,inf,False,,,,,,1.0,1.0
340,eGon2035,70616,70596,central_heat_store_discharger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,37.270891012034205,DE,inf,False,,,,,,1.0,1.0
341,eGon2035,70617,70597,central_heat_store_discharger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,4.405763153468265,DE,inf,False,,,,,,1.0,1.0
342,eGon2035,70618,70598,central_heat_store_discharger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.0036572606160554227,DE,inf,False,,,,,,1.0,1.0
343,eGon2035,70619,70599,central_heat_store_discharger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,148.44222887383089,DE,inf,False,,,,,,1.0,1.0
344,eGon2035,70620,70601,central_heat_store_discharger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,26790.23033226737,DE,inf,False,,,,,,1.0,1.0
345,eGon2035,70621,70602,central_heat_store_discharger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.0034430477398177243,DE,inf,False,,,,,,1.0,1.0
346,eGon2035,70622,70604,central_heat_store_discharger,0.0,True,inf,0.0,0.0,0.84,0.0,0.0,1.0,0.0,0.13238849310608625,DE,inf,False,,,,,,1.0,1.0
347,eGon2035,4,36278,dsm,835.5300609918997,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,835.5300609918997,DE,inf,False,,,,,,1.0,1.0
348,eGon2035,4,48637,power_to_H2,0.0,True,inf,137.26909325666216,0.0,0.7,0.0,0.0,1.0,0.0,0.009074456247413343,DE,31.0,False,,,,,,1.0,1.0
349,eGon2035,4,52023,rural_heat_pump,5856.935114986065,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5856.935114986065,DE,inf,False,,,,,,1.0,1.0
350,eGon2035,4,69893,BEV charger,10763.934690743685,False,inf,0.0,0.0,0.9,0.0,0.0,1.0,0.0,10763.934690743685,DE,inf,False,,,,,,1.0,1.0
351,eGon2035,4,70582,power_to_H2,0.0,True,inf,137.26909325666216,0.0,0.7,0.0,0.0,1.0,0.0,660.0787400491957,DE,31.0,False,,,,,,1.0,1.0
352,eGon2035,4,70591,central_heat_pump,227.72432596250258,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,227.72432596250258,DE,inf,False,,,,,,1.0,1.0
353,eGon2035,4,70591,central_resistive_heater,258.4063946979559,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,258.4063946979559,DE,inf,False,,,,,,1.0,1.0
354,eGon2035,4,36278,dsm,498.2472281925448,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,498.2472281925448,DE,inf,False,,,,,,1.0,1.0
355,eGon2035,4,49604,central_heat_pump,6.301006567928448,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.301006567928448,DE,inf,False,,,,,,1.0,1.0
356,eGon2035,4,49604,central_resistive_heater,8.344442147653487,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.344442147653487,DE,inf,False,,,,,,1.0,1.0
357,eGon2035,4,52023,rural_heat_pump,3062.999337617082,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3062.999337617082,DE,inf,False,,,,,,1.0,1.0
358,eGon2035,4,69893,BEV charger,5839.113151311874,False,inf,0.0,0.0,0.9000000000000001,0.0,0.0,1.0,0.0,5839.113151311874,DE,inf,False,,,,,,1.0,1.0
359,eGon2035,4,70582,power_to_H2,0.0,True,inf,137.26909325666216,0.0,0.7,0.0,0.0,1.0,0.0,660.0787254115268,DE,31.0,False,,,,,,1.0,1.0
360,eGon2035,4,70585,central_heat_pump,41.28031470114098,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,41.28031470114098,DE,inf,False,,,,,,1.0,1.0
361,eGon2035,4,70585,central_resistive_heater,26.88322607064114,False,inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,26.88322607064114,DE,inf,False,,,,,,1.0,1.0
transshipment_0,,0,2,DC,6792.41044696211,True,27169.64178784844,90.40268251584362,415.62221327154276,1.0,6792.41044696211,-1.0,0.7,0.0,6792.410657578685,ATCH,inf,False,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_1,,0,3,DC,4534.545478442849,True,18138.181913771397,61.27469479763818,281.7514401453481,1.0,4534.545478442849,-1.0,0.7,0.0,4534.545772781365,ATCZ,inf,False,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_10,,2,4,DC,24110.0,True,85701.48628821915,5.195304844061163,508.34299713537325,1.0,24110.0,-1.0,1.0,0.0,24110.00340658821,CH,inf,False,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_11,,2,6,DC,13603.636435328544,True,54414.54574131418,83.61813394623613,384.404341111123,1.0,13603.636435328544,-1.0,0.7,0.0,13603.636802346786,CHFR,inf,False,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_12,,3,4,DC,7160.0,True,28640.0,19.60460403338888,431.16930939377806,1.0,7160.0,-1.0,1.0,0.0,7160.000944150686,CZ,inf,False,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_13,,4,5,DC,4900.0,True,16021.486288219148,8.932662043747904,503.07328185846507,1.0,4900.0,-1.0,1.0,0.0,5915.189990748525,DK,inf,False,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_14,,4,6,DC,13340.0,True,39042.9725764383,4.570468125836143,684.5644915018752,1.0,13340.0,-1.0,1.0,0.0,39042.9721453612,FR,inf,False,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_15,,4,8,DC,7160.0,True,21482.972576438297,1.884189991745889,301.24971379364354,1.0,7160.0,-1.0,1.0,0.0,7945.929538493662,NL,inf,False,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_2,,0,4,DC,16850.0,True,66349.37760974765,17.436347504151577,508.8409428943263,1.0,16850.0,-1.0,1.0,0.0,16850.001052889897,AT,inf,False,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_3,,1,4,DC,1138.340254961794,True,4553.361019847176,73.99876867475979,340.26336636105464,1.0,1138.340254961794,-1.0,0.7,0.0,1138.3409827664827,BE,inf,False,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_4,,1,6,DC,11326.955925404958,True,45307.82370161983,98.65779905275681,453.73185086841903,1.0,11326.955925404958,-1.0,0.7,0.0,11326.956111773012,BEFR,inf,False,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_5,,1,8,DC,6792.41044696211,True,27169.64178784844,41.04171521298994,188.68558083512778,1.0,6792.41044696211,-1.0,0.7,0.0,6792.455853727129,BENL,inf,False,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_6,,10,3,DC,4534.545478442849,True,18138.181913771397,69.98224416863815,321.7396762680511,1.0,4534.545478442849,-1.0,0.7,0.0,4534.54574089818,PLCZ,inf,False,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_7,,10,4,DC,7420.0,True,26101.48628821915,72.63994894551016,646.2734994565362,1.0,7420.0,-1.0,1.0,0.0,7420.000256612275,PL,inf,False,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_8,,11,5,DC,3396.205223481055,True,13584.82089392422,150.9121152393977,693.9156446945748,1.0,3396.205223481055,-1.0,0.7,0.0,3396.205393426221,SEDK,inf,False,0.0,0.0,0.0,0.0,,1.0,1.0
transshipment_9,,11,9,DC,7361.580574443006,True,29446.322297772025,89.89609936905701,413.3163382705563,1.0,7361.580574443006,-1.0,0.7,0.0,7361.580779764245,SENO,inf,False,0.0,0.0,0.0,0.0,,1.0,1.0
