,0 AC,0 H2_for_industry,1 AC,1 H2_for_industry,10 AC,10 H2_for_industry,11 AC,11 H2_for_industry,2 AC,3 AC,3 H2_for_industry,4 AC,48623 CH4,48624 CH4,48625 CH4,48626 CH4,48627 CH4,48628 CH4,48629 CH4,48630 CH4,48631 CH4,48632 CH4,48633 CH4,48634 CH4,49604 central_heat,49934 central_heat,5 AC,5 H2_for_industry,51537 central_heat,51728 central_heat,52023 rural_heat,6 AC,6 H2_for_industry,69893 land transport EV,7 AC,7 H2_for_industry,70568 CH4_for_industry,70568 rural_gas_boiler,70582 H2_for_industry,70582 H2_hgv_load,70583 central_heat,70584 central_heat,70585 central_heat,70587 central_heat,70589 central_heat,70590 central_heat,70591 central_heat,70592 central_heat,70593 central_heat,70594 central_heat,70595 central_heat,70596 central_heat,70597 central_heat,70598 central_heat,70599 central_heat,70601 central_heat,70602 central_heat,70604 central_heat,8 AC,8 H2_for_industry,9 AC
10,10875.11705176608,415.02148427083335,11464.468812699679,1598.13083625,20393.223345553975,609.9109516041666,19632.351176723394,1201.6882454166666,7128.180746341936,7974.459957905376,517.5741359166666,52183.231213151084,1.6074337901786084,3.623993915864248,0.48059690920742537,2.5178158924159884,0.693825452039935,11.599252205575516,7.527629213234558,0.20659194563708502,6.0908335378421175,0.5153254683115752,5.7663702843695885,0.41066540872707047,1116.1723426509534,299.30361277952466,6391.073049485704,1529.8526683333332,287.1451677502577,157.63314344996024,7417.119941437841,69070.0,1651.7463891666666,8367.135467482556,39839.073368284415,1726.8721004166664,19521.9755595366,109545.1199431282,1782.762747187,3019.572749592712,431.2401795767061,721.9464477473205,834.1186728846344,2085.47758790199,314.3708878375544,884.4390837084211,3582.501914276051,398.3630598157468,218.66083661631203,1302.9066592248575,474.54261248577336,372.4546964058851,787.7532136358444,23.41178459173867,653.8775331032447,94.08274119988504,2499.195388693199,838.464416049599,14291.908185126744,1694.1099472916665,20020.536061509567
11,11041.714952866605,415.02148427083335,11308.815066185143,1598.13083625,20635.475719183134,609.9109516041666,19705.26767009181,1201.6882454166666,6993.310879844631,8020.05044643768,517.5741359166666,55797.10842001634,1.5852107607334383,3.5703012991091527,0.47407245213779425,2.4803582110660822,0.6837105252047683,11.417757823172357,7.335342301945095,0.2035063405704003,5.999475110936287,0.5079605327863975,5.677798649807802,0.404682834071962,1063.4277359120379,287.4568798151876,6403.053595816522,1529.8526683333332,271.9413568870446,148.03807857877342,6947.71727957495,70828.0,1651.7463891666666,7914.493272655818,43022.806956170614,1726.8721004166664,19195.7848348292,102481.47406833153,1742.8360861573,3019.572749592712,416.0473935359916,697.3246993122989,804.5046559108496,1971.5546819428305,302.22402909611407,845.0908615347098,3375.9725399802905,384.5807549299289,212.86463889105778,1222.7133821577552,450.38328653709505,349.0840292524193,750.0735426011807,22.886060760704016,615.7348696351237,89.7272891560853,2348.7459476190206,785.1987203695824,14106.369308096613,1694.1099472916665,20019.10351593282
12,10990.813463130911,415.02148427083335,11200.510757247903,1598.13083625,20814.757745425428,609.9109516041666,19713.964213491054,1201.6882454166666,7003.686541986431,8103.619713293874,517.5741359166666,71639.28087156979,1.5606822469703343,3.511038447826712,0.46687112814980797,2.439014556512053,0.672546245253589,11.217434664366056,7.249868496004557,0.200100625497556,5.898638884387428,0.49983153656473484,5.580038325873136,0.3980796090198296,891.7544064016959,244.41110940871008,6366.868030751257,1529.8526683333332,230.76869121238985,122.55749342125362,5839.149109753326,68566.0,1651.7463891666666,7511.956755335268,44867.18954252267,1726.8721004166664,19658.6191781248,85848.05468420434,1801.7064718459,3019.572749592712,360.0763421698981,602.9750106543314,698.840096107789,1669.0877984122392,263.1105293962003,732.9230881798164,2849.7545335169316,336.52959953645774,186.57553648681056,1046.3142432207408,385.63461783446394,295.97579807708826,634.9764624997041,20.52811303807876,520.0065475933053,78.19540345439704,1971.1545319456873,661.2472590663921,14066.377784970897,1694.1099472916665,20068.002092989
13,10750.933533577045,415.02148427083335,11039.276229929048,1598.13083625,21078.826199561663,609.9109516041666,19839.07511313982,1201.6882454166666,6936.6686683239805,8073.867792520835,517.5741359166666,64611.2177110667,1.5615318840266557,3.5130912389170783,0.46712057301115834,2.44044664902659,0.6729329619558433,11.22437360818487,7.155527378805843,0.20021859521056454,5.902131725230659,0.5001131148326774,5.583424621294664,0.39830833648166053,1038.544315612424,279.1938862261551,6365.889531392946,1529.8526683333332,266.5364123546904,145.60455843675254,6817.98708084796,65990.0,1651.7463891666666,6965.846407731413,45884.650018153516,1726.8721004166664,18685.2174570264,100705.33019961193,1696.4431795979,3019.572749592712,400.72049239678205,672.5665230039247,772.6938402523136,1931.7343540894894,290.5865891641155,827.3894523719975,3300.7871736530265,368.94078710270895,205.3353643379979,1208.488420971543,436.9963614250615,341.6419291452686,728.3487938609558,21.387440922048476,600.8677681371637,85.70751923103408,2292.0494692835764,768.9284278965417,13990.454531546091,1694.1099472916665,20186.28017270775
14,10429.530882971012,415.02148427083335,10677.271777711961,1598.13083625,20791.61495980773,609.9109516041666,20185.023337198712,1201.6882454166666,6944.375640147764,8028.142791359888,517.5741359166666,49297.8494756031,1.5828782238266368,3.5646657033631715,0.4733876428524847,2.476426639791903,0.6826488589629609,11.39870810961386,7.1587952371800165,0.2031824743884464,5.989886098644738,0.5071875065898084,5.6685021402108156,0.40405490095351987,1125.483411763219,298.06514917984066,6167.175981010739,1529.8526683333332,285.70928331252406,159.77081525014412,7339.10995176546,64543.0,1651.7463891666666,7321.526486734801,46059.98110549402,1726.8721004166664,19383.669482638,108433.76453577935,1772.3727698672,3019.572749592712,421.9890340715314,708.4910230693283,815.8458726204191,2066.8595454580536,304.720274695419,875.8415265914384,3553.1378570999846,385.7853351390981,214.2795982690824,1298.5203483900866,466.9589965933469,368.33736998450854,783.3162014299785,22.312307031602774,647.1821601367552,91.63855637874494,2506.860607755232,837.2395667976982,13483.430867910138,1694.1099472916665,20257.944497961038
15,10387.661330746927,415.02148427083335,10749.48062566217,1598.13083625,20819.61173828459,609.9109516041666,20791.62156043662,1201.6882454166666,7171.478145344894,8188.566359976485,517.5741359166666,52783.70751457826,1.6424794982550892,3.70866714987602,0.4908859752586572,2.5768866401306276,0.7097766873993993,11.885468770194455,7.24089713557807,0.21145794352783812,6.234905738599787,0.5269399685332613,5.906047714774279,0.4200999264387972,1113.6882570082166,300.3345240778653,6204.1805890980895,1529.8526683333332,288.8878353320837,158.32248429859808,7346.8071486423105,64801.0,1651.7463891666666,6844.892300139298,43039.655238317086,1726.8721004166664,19186.5509690165,108544.59164503268,1721.817532206,3019.572749592712,425.3369302292066,713.4464112807691,823.1581997210535,2060.0428147019043,307.6656574470527,882.1430234898935,3543.694693014421,390.80078445446367,215.1182630620617,1299.787930164011,469.2527464897766,368.005792713294,786.3541050946613,22.69658015715233,643.7244998523054,91.27308435702908,2477.7224310123343,828.2112697429749,14123.975391882022,1694.1099472916665,20593.294285828015
16,10429.847394720951,415.02148427083335,11497.61861676283,1598.13083625,21851.955209198004,609.9109516041666,21358.909995151,1201.6882454166666,7502.486175913902,8392.021609111727,517.5741359166666,52479.12432249485,1.7075418035280572,3.8658628837359568,0.5099876111833209,2.6865513960010223,0.7393901322803981,12.41682939959818,7.4701344579186255,0.22049166142376114,6.50237556647679,0.5485022710373859,6.165358657983117,0.43761509463354503,1155.1623326039496,308.18644663806674,6415.773812173022,1529.8526683333332,296.7639670519622,160.85811293646654,7580.66161489621,68838.0,1651.7463891666666,6428.115333804919,42535.21907758846,1726.8721004166664,19220.5038360812,112035.7063877131,1725.6256988098,3019.572749592712,436.332430607354,732.3110604471557,845.291175366904,2130.3171335659054,315.17832507333185,904.7811515698914,3663.679183037215,400.6004346129271,218.6110516104235,1339.2487415457585,482.16472599686807,381.3929289827975,809.4499710850034,22.415755681667658,660.8919429849254,92.5167256667539,2543.1318109633553,844.6849938428289,15814.883028249975,1694.1099472916665,20719.77751674667
17,10807.534645675434,415.02148427083335,11995.691311032893,1598.13083625,21751.647838565368,609.9109516041666,21246.692722587326,1201.6882454166666,7923.083638071313,8399.656598081749,517.5741359166666,54035.2882794277,1.7637935723922562,4.001771656879307,0.5265025625742101,2.7813656893754866,0.764993415928737,12.876234813890688,7.7203758963627545,0.22830206114651685,6.733625456451643,0.5671446731403111,6.389554514249544,0.452758412854055,1121.782686326325,302.63234841576224,6775.135364439584,1529.8526683333332,287.51287693504446,159.67703980698576,7447.23050131132,71740.0,1651.7463891666666,6146.207167131826,42050.93351758373,1726.8721004166664,20122.0380919207,109913.74075567703,1805.5587313203,3019.572749592712,431.7306042196081,724.0512132535838,838.1313890796451,2085.4778149202502,314.38894157244624,892.2939254825715,3585.4474106348644,397.46405124993686,219.5130504678489,1310.0368872511258,476.2791820941413,367.22313299503446,795.5924462668513,23.427092628563067,654.1896274903308,94.52440049347011,2509.58080134073,837.7058733341898,16012.368239690988,1694.1099472916665,20638.29371320856
18,11610.028525854628,415.02148427083335,12275.350449690271,1598.13083625,21586.942774875894,609.9109516041666,21191.151964424826,1201.6882454166666,7866.434799576366,8607.014137216773,517.5741359166666,68747.40899506782,1.7960209923687664,4.079635681407265,0.535964207694219,2.835686115453672,0.7796618928775194,13.139434558980128,7.936730412184872,0.23277674766983902,6.866111731536309,0.5778251643332613,6.5179994354098785,0.4614342302724991,1022.1656711057453,274.8530344209007,7006.3061601999025,1529.8526683333332,265.4124787402529,144.1191293339564,6744.110500204354,72129.0,1651.7463891666666,6068.630177664454,41884.794124738255,1726.8721004166664,20182.2159774911,99483.86876588431,1783.3283570255,3019.572749592712,400.15934448015656,664.664078559756,771.894573659001,1896.511638359331,290.2067590626186,830.9202156082222,3254.538343356874,367.5481734619247,203.79370814293483,1206.760078919638,439.0766874315263,338.68150107977647,723.942091349075,22.62846112260707,598.2365287000495,89.12439672580544,2301.06702812504,771.4907381013687,16557.622625509986,1694.1099472916665,20671.39785883464
19,11857.363245846711,415.02148427083335,11837.120316493478,1598.13083625,21626.156428812268,609.9109516041666,20768.494176883505,1201.6882454166666,7575.312277076333,8689.140716403217,517.5741359166666,75038.90645018032,1.7761036008667321,4.031513670350292,0.5301166626457514,2.802114666248458,0.7705963890816708,12.976770207629539,8.060682920452596,0.23001127393974072,6.784231735823629,0.5712243404175068,6.438617102506317,0.45607234737125335,1048.8152378929753,282.3216065679338,6842.6688324228135,1529.8526683333332,273.0632268130787,147.64737651865588,6943.52134731096,70219.0,1651.7463891666666,5041.598874590767,43550.394457291746,1726.8721004166664,19909.8821896136,102401.72527520807,1748.7222785407,3019.572749592712,407.7508892678995,675.3679893168313,785.4944392601091,1942.4299210545687,293.8635014366117,856.3224753089611,3338.8966134332195,372.3268050037062,204.34683427209072,1243.397455294977,446.3004829095104,347.46543362192807,741.9055501903084,22.350324800767307,611.0330317087912,89.5141102047946,2337.7639108414505,782.8692585586854,15941.778887318245,1694.1099472916665,20451.387578043268
