,0 battery,0 pumped_hydro,1 battery,1 pumped_hydro,10 battery,10 pumped_hydro,11 battery,2 battery,2 pumped_hydro,3 battery,3 pumped_hydro,4 battery,4 pumped_hydro,5 battery,6 battery,6 pumped_hydro,7 battery,7 pumped_hydro,8 battery
0,0.1826599527860215,0.023631820968566582,0.08185830781978275,0.010101317217515485,0.16199907791928583,0.01973668669145922,0.3511842900965447,0.18973411135849502,0.02276780096350309,0.18612307470242276,0.022882202642708675,0.1766177940831301,0.02279298797056377,0.18904827208671143,0.07856351240292052,0.010105900849451295,1860.39770380841,1433.3597149951538,0.1832910351713933
1,0.18491345132667072,0.02346186131447503,0.08046268227216266,0.010035049720562841,0.21717074927101349,0.0208068502019497,0.342914010445018,0.192723144218318,0.022830491563697815,0.18888291488146336,0.022861390162381427,0.17685100100495593,0.02287505906157077,0.18771808865026732,0.07581292748636712,0.01004201861003551,1170.4382975438962,1024.4065959692336,0.18597896458438307
2,0.18772728060567792,0.023340058759816523,0.08238826881208178,0.010075166791152898,0.1954527245413736,0.02098627680805403,0.3386486687352806,0.19427897733168875,0.02286037341682591,0.190942520141816,0.02284114368436836,0.18261198425886818,0.02290487450121657,0.1678866184580478,0.07889920781267548,0.01008745848906787,595.3267677901887,573.5322336712882,0.18808095368745933
3,0.18748968355503876,0.023212078862631456,0.08333211980256089,0.010086590982068136,0.013037294755108893,0.008279625854928656,0.3373867256679707,0.19381136221705805,0.022856172035104986,0.19052529081925645,0.02278466560721947,0.1832874009936258,0.022904799420483016,0.16373070935387787,0.0805828435720536,0.010104709467094975,0.004175829684403695,0.0005223114779779687,0.18822735586293712
4,0.18696726837019387,0.023110386749156733,0.08315571574625003,0.010074179954392911,0.013155554440155226,0.008337145859201726,0.3399063172955432,0.1932180211932326,0.022855179398148028,0.18995850799743597,0.022738818540413677,0.18327041893011836,0.022910274804452093,0.16819557011211028,0.08081184307212208,0.010094388637678926,0.004179926270651379,0.0005222731239733732,0.18823334004634187
5,0.1868045515053981,0.023041580961979922,0.0829685823475458,0.010060861592951616,0.013071817028271208,0.008298195309220324,0.33903430124350065,0.19287968430329083,0.022842430169862617,0.1897334065791325,0.02270586667628607,0.1829320740601487,0.022898019633314882,0.17023350812072455,0.08083705440513496,0.01008496444287993,0.00017521316435696217,0.00013588889990417925,0.18819551030359552
6,0.18618746611223533,0.02298946599443348,0.08249210909435103,0.010049446880636364,0.21770954448973426,0.020611185283068482,0.3305743225886471,0.19247438994304727,0.022834953561173366,0.189222609394869,0.02268354701337235,0.18267323388611065,0.02289213372929033,0.17080398992767876,0.08079128248786745,0.010078039570226217,0.00017548931060544048,0.00013564977899569567,0.1882335809564014
7,0.1853501644165443,0.02296111164384164,0.08221684347086851,0.010039620802954946,0.19853960034595852,0.020091494545893495,0.3283703573197189,0.1919488081555126,0.022837688873090064,0.18853421054008576,0.022677929753253195,0.18310198604206768,0.022899047262211546,0.1695386262684963,0.0805951573825488,0.010071249275374616,0.00017549022132923965,0.000135646119200804,0.18838965082457368
8,0.18148468300949777,0.02291349536684017,0.07905684103716322,0.009984152692810416,0.2208283518039342,0.01989411703959427,0.32570184800608426,0.1901300627808944,0.02278492454651984,0.1857915680366855,0.022636740124989382,0.18022015849869813,0.022847722136001773,0.1679231342831057,0.07797409221726607,0.010022057603592776,0.0001754209840425254,0.00013561476657720324,0.1896565316976421
9,0.18255383333125696,0.022959730241881433,0.07793048148674836,0.009864715806883242,0.19835849897093855,0.020153567601162162,0.3247282899152206,0.19024280417278586,0.02281031790518648,0.18652728472512542,0.022677097563576918,0.18303118634852544,0.02287665948843945,0.16827569231559208,0.08587711321849055,0.00990801378826002,0.0041775585224414855,0.0005223865224798293,0.190009983299605
10,0.1858499807144592,0.023068205941190932,0.07960975932038303,0.009981510563591896,0.21293981400110076,0.020574525831196094,0.3258852884508573,0.1921836057403859,0.022837912212732982,0.18899565049099387,0.022741115353506258,0.18416259263373558,0.02290177492549955,0.17141826068416155,0.0762440052695444,0.010023362410595538,0.004171485009407473,0.0005225070032486291,2025.0005377646112
11,0.1868085499888925,0.02316105306627028,0.08126092070254806,0.010005247353457368,0.21568064673678786,0.02072982538794818,0.3275221074056628,0.19286284868525078,0.022842662448691414,0.1903882938923168,0.022792350936284737,0.18429967351548437,0.022903808430492834,0.17355751259901675,0.07995482671878762,0.010049088920756932,1628.250929456909,0.0005983387680020653,1385.7345933396823
12,0.1864383604952564,0.023252528859671176,0.082283444053753,0.010012832522786631,0.2089829887113047,0.020637341578220884,0.32722970296621473,0.19299382471820525,0.022827885791900964,0.1898790566149369,0.022832241883815694,0.18327759230939178,0.022885919909533838,0.17481783598069717,0.08081932637106079,0.010057119811150496,2032.0766893800123,0.0005984941167478009,0.1885735397420039
13,0.18795358932794867,0.023386475430950206,0.08259375441043167,0.01000637628892037,0.18901003287723728,0.020201946808742054,0.3273373982012226,0.19425250988688594,0.022838271550598244,0.1912139810519655,0.02291775396092845,0.18325083227941946,0.022890048172349277,0.17389736186105983,0.08096520692992819,0.010048354518403748,1961.0602511919365,0.00059832534482935,0.18926337328674378
14,0.19001338568390772,0.02350324567920713,0.08334348719439226,0.010008536546229883,0.14529747628827802,0.019425733628548138,0.3267216013176013,0.1958204512885944,0.022876829035733372,0.193161699074421,0.0230496513120124,0.18330885849111458,0.022920304154340876,0.17243857213313762,0.08150761543416914,0.01005020409871722,1635.8084330938602,0.0005980925873406166,0.18503512056847096
15,0.18986416158161534,0.023380653937548474,0.08282851680016319,0.009991084602984517,0.16904355074997296,0.0202474562085075,0.3244006307053756,0.1968001534964214,0.02286408631773198,0.1937635787662796,0.023216358066498462,0.17892800539564865,0.02290906430120091,0.17117317811642097,0.08072594050407447,0.010036624649918549,0.0041753938992785495,0.0005229486101711819,0.1852536442998411
16,1.0870437371687256,0.1555672900962556,0.0771152974937932,0.009906158400789993,156.71510896332995,56.39834271556024,0.32139473478449504,1.136769081322576,0.1472806638753252,1.1058223074739655,0.14903037824749524,1.0460138778279273,0.14740533704682565,0.25296219325015573,0.07809301516913866,0.009965454001316293,0.003949817044318656,0.0005193257295111639,1.0797554811736667
17,0.4607967744980868,0.07334187204897004,0.07593966344014891,0.009864227290322816,63.27673216460521,24.344978981884246,0.3226000944336815,0.4776856701332991,0.07045983115259796,0.46624891913020117,0.07171474153293768,0.47369111046745876,0.07033600770869401,0.39101295484894244,0.08294674741715259,0.009924529700841025,0.004133070089346352,0.000522189729142962,0.4600698749475535
18,0.38114543847461113,0.05416754305872036,0.08256195193875604,0.009780951169394866,97.35255192691531,22.749995270531766,0.32365043656556935,0.39134849171266856,0.05078136802799084,0.38349409371431825,0.05217150839539763,0.35896414331083326,0.05030719074892471,0.2823775184204587,0.11050554574025899,0.00985207631779552,0.004112583801832867,0.0005216846232418991,0.3776992968590715
19,0.3452351752410025,0.044155673366368796,0.0798819600133139,0.009770000939246303,68.09813762360356,17.955765222228862,0.3277308474222924,0.32212893318075847,0.04162623695369621,0.3372498320100247,0.04271206359967934,0.36888210722582326,0.041494847377448726,1.2175982007043293,0.13305350630611276,0.00984170596350619,1399.017218563577,0.000597432344375098,0.34173877384889384
