,36278 dsm,48623 CH4,48624 CH4,48626 CH4,48627 CH4,48628 CH4,48629 CH4,48631 CH4,48633 CH4,48634 CH4,48637 H2_underground,63629 central_heat_store,63959 central_heat_store,65562 central_heat_store,65753 central_heat_store,66048 rural_heat_store,69893 battery storage,70568 CH4,70582 H2_overground,70605 central_heat_store,70606 central_heat_store,70607 central_heat_store,70608 central_heat_store,70609 central_heat_store,70610 central_heat_store,70611 central_heat_store,70612 central_heat_store,70613 central_heat_store,70614 central_heat_store,70615 central_heat_store,70616 central_heat_store,70617 central_heat_store,70618 central_heat_store,70619 central_heat_store,70620 central_heat_store,70621 central_heat_store,70622 central_heat_store
10,-78.67267945893741,2195.5159016251564,-142.60213298443705,-2664.8573024757206,4948.389246671461,10656.907128997147,38805.82930726558,244.47384826093912,-1973.8327999711037,69.59383786167018,-0.011500858698147987,0.00029015541076660156,0.000335693359375,-7.504163953342413e-05,-0.00010400743229510567,-7876.596561966664,1544.2811362771317,-34224.78741582483,-1233.1437478625194,-0.00010555740042228479,-2.4174664007503566e-05,-0.061289581294481366,-1.223957621832028e-05,-7.419882682757617e-05,-6.736170180765555e-06,-0.004474639892578125,-9.578340485472125e-05,-0.03123969758166112,-1.1387956845076985e-05,-2.66230497594222e-05,12.293815612792969,1.2372589111328125,-3.5621461336177163e-06,77.4830650122343,-1079.0254969182424,-5.021639282176693e-07,0.11587277572007348
11,-69.01621004311312,3260.9111988022923,5023.581278080121,3488.3204943742603,-350.88797510717995,15699.967579171062,-961.8704514652491,13357.76495961845,8839.736821115017,2742.6541794855148,-0.011498186048717107,0.0002779960632324219,0.0001659393310546875,-5.793393837549843e-05,-7.081940557185362e-05,-8329.890239619359,391.99129741976503,-41523.30941028148,-1273.0704102335203,-8.465722391814978e-05,-2.381713183652323e-05,-0.06810004866617092,-1.2656585695935973e-05,-5.32156318007182e-05,-7.0018548994355e-06,-0.0047760009765625,-7.86992366510475e-05,-0.0008688534287770722,-9.466325159301903e-06,-2.1021583993530157e-05,1.8023176193237305,1.5005950927734375,4.516994387415707e-06,15.700770972784937,77.98649956239387,-6.463825190650141e-07,0.11483170452353164
12,-68.27942275516011,2844.541584663093,978.7551003103144,-1448.4672446083277,8701.942721657688,8546.983401633799,22865.807854559273,3432.711814522743,-3318.7967800199986,-2010.150579369627,-0.01150072984230266,0.00017559528350830078,0.0003414154052734375,1.425219327444438e-06,2.6311948861490464e-05,-9342.382783542642,362.57292761211284,-49566.814124815166,-1214.2000324601759,6.8382973079650355e-06,-1.603055806764786e-05,0.08467490644985887,-1.2863946238894641e-05,1.5990923902364784e-05,-7.785528442383338e-06,-0.002826690673828125,-3.5447202293426017e-06,0.12377202023152023,-7.554771824125339e-06,5.208771264975098e-06,1.6367225646972656,2.58624267578125,-0.00015135351528527963,-80.6947164673299,25.107733954675496,-9.64363283451064e-07,0.11406536638224907
13,-175.12994401244418,3438.72847096622,3706.5385463507846,3921.404175733216,-3739.144179839408,10930.612181723118,10869.78250856325,5893.226342909038,10115.360511302948,4876.8477029511705,-0.011498653367493894,6.604194641113281e-05,0.000240325927734375,-5.047921132828037e-05,-6.183860499220373e-05,-12089.255869500288,-1076.6249530145433,-43138.78916707635,-1319.4633269449641,-5.433745956828773e-05,-2.1999421878859948e-05,-0.03768880147357123,-1.2834690583218844e-05,-3.4612790453358855e-05,-9.144050133969017e-06,-0.004558563232421875,-5.522922392309226e-05,0.023495801385450932,-6.707044927445338e-06,-1.5488748644543193e-05,1.0737218856811523,2.54571533203125,-4.90614818104973e-05,7.490425827618083,3971.3858944233507,-7.534992878532876e-07,0.11296691665942138
14,-344.37491606543426,2290.1713499352336,2458.4640405210666,-1814.2887542750686,8528.0632624086,4827.6844546198845,38735.66710895114,-4067.6444834172726,-3675.6370069161057,-1873.0154561041854,-0.011494517765149759,0.0001227855682373047,0.0003428459167480469,-7.217938111736544e-05,-0.00011009165825726086,-11570.901813170181,-2014.228813237045,-28929.754596807063,-1243.5337429680403,-8.741061973704944e-05,-2.3986082504201534e-05,-0.08488087287898338,-9.251121784181748e-06,-5.5590107350234064e-05,-3.962727571860114e-06,-0.004985809326171875,-7.752810323591319e-05,-0.021728195980720955,-5.825111185409071e-06,-2.4711858111814422e-05,1.110121726989746,1.0382843017578125,8.840728575876255e-06,57.70322423046059,211.05895667755976,-5.686081943068189e-07,0.11209671954791389
15,-493.0946957936535,1757.0043293610215,5970.042740733363,3121.009728051722,-4899.772673776373,10880.265456095338,-3988.472651667893,11549.284253537655,9332.047218132764,4098.795570267597,-0.011521519264363844,0.00012624263763427734,0.00026988983154296875,-7.657459169507774e-05,-0.00012023446182851671,-428.63588894114946,-773.6549122771248,-21419.791841819882,-1294.089023299217,-0.00010722316236311258,-2.1726101787855612e-05,-0.05497274632050608,-9.012419237564018e-06,-7.138899103420471e-05,-3.4877242427455712e-06,-0.00634002685546875,-9.500249456628751e-05,-0.04327935245373027,-3.958455449648568e-06,-2.5708876974839256e-05,2.920656204223633,1.2588043212890625,-1.6141966902694094e-05,65.55545534771181,-833.6038885237649,-6.598773101273991e-07,0.1113693728690972
16,414.5120700802663,47.07893720269203,-6386.414434518199,-3126.0322131700814,4240.853068465367,-4721.763043045998,-6964.1915226615965,-12122.072350308299,-5457.307234995067,-4470.88644506922,-0.0013386525895744406,0.00016760826110839844,0.0003123283386230469,-8.534047993435934e-05,-0.0001329653423240984,0.21583513807854615,4631.079775259597,59420.28661930561,-1290.2293308720655,-0.00011902485221071402,-1.855322768129497e-05,-0.030443533398311295,-7.693595744484583e-06,-8.073276184639155e-05,-3.0760952309805134e-06,-0.015453338623046875,-0.00010584819360026643,-0.028354838809917737,-7.510864626247837e-06,-2.7331271686747982e-05,2.103745460510254,1.0646514892578125,1.6034989464230875e-05,95.0199205638736,-1795.967974159401,-3.4817001370868184e-07,0.11069879451474751
17,-91.84598583909747,-5.448480121791363,-3251.15701820096,727.8011772278696,-9321.578417060664,809.2768794596195,-16220.676616819575,-3806.3416959419847,8248.82209443301,2168.6718655352015,-0.0013590429921996883,0.0002617835998535156,0.00022459030151367188,-7.692162208527975e-05,-0.00012983495127016909,0.1034218059212435,3304.9755272615002,39604.98864801228,-1210.2965892805514,-0.00011346540070533706,-1.773730862897338e-05,-0.04461182479407455,-7.5457444852489175e-06,-7.879349468264962e-05,-2.968230483624268e-06,-0.002597808837890625,-0.0001014891206532198,-0.061163643942130363,-6.020194973643811e-07,-2.6327779636403648e-05,1.9956722259521484,1.0610198974609375,-4.698254322477169e-06,91.70756137128257,-119.27009203098714,-4.7322116980552664e-07,0.11011242631212603
18,796.5082002795635,-838.1316074728966,-4692.82948352769,-5478.153328661807,1581.3199970426504,-4385.983817085624,16478.519045896828,-13251.273700393736,-5833.736465249211,-2296.8665090466384,-0.0013823787829538858,9.131431579589844e-05,0.0003609657287597656,-5.138396957704572e-05,-7.53776059525535e-05,0.07543746141891461,4998.7260500058765,25943.176901951432,-1232.527081085751,-7.563534447108111e-05,-1.616631668621693e-05,0.059790783737420305,-7.668853608144843e-06,-3.541366544723701e-05,-2.611675356867238e-06,-0.0051727294921875,-5.974208353443089e-05,-0.006763512723729548,3.416854976734385e-08,-2.2401926353055046e-05,2.9138126373291016,1.597381591796875,1.024883250977382e-05,41.70730741781637,-633.6744691370986,-7.362379976783018e-07,0.10964052647238454
19,768.757470057008,-672.3167811855674,2322.0950591485016,5094.116123736836,-3249.415863099508,5740.363289318979,-23027.494145128876,4876.687199853361,4615.621910363436,779.2484446824528,-0.001385471091687629,0.00019311904907226562,0.00023508071899414062,-6.094854822435991e-05,-8.811144973108753e-05,0.06227016776392702,3829.231510540354,13735.153007879853,-1267.1331799900217,-8.553296395419352e-05,-1.6498596102643148e-05,-0.023400482012540635,-7.714075000109233e-06,-4.199421457951047e-05,-2.8155779698835204e-06,-0.007450103759765625,-6.698253920411901e-05,0.0165218960324367,7.95250270968495e-07,-2.325529189661779e-05,2.0569229125976562,1.1490478515625,1.4451779072999216e-05,56.30242948183508,-665.4879831364378,-7.267424040335868e-07,0.10916525883208195
20,1187.7553863344149,-1410.4257205426693,-860.8303975015879,-1053.8970476482064,6252.379896273138,-655.66976403445,5566.783595375717,-6508.183119319379,-8174.472029801458,-3729.1618000157177,-0.0013677096287278978,0.0002504587173461914,0.00019884109497070312,-3.093662935782504e-05,-4.633970895540074e-05,0.05242842575535178,3164.326355249039,12353.944916017354,-1240.098640089258,-4.983003386982432e-05,-1.5026323045397305e-05,0.04048647807902217,-7.796106689106352e-06,-1.0994242042094982e-05,-2.579119247059225e-06,-0.00698089599609375,-3.104100927053821e-05,-0.03564210184506322,2.768131490249459e-06,-1.8716640921567773e-05,2.1511917114257812,1.3216552734375,2.258341060468183e-05,20.46342374524187,109.31544922897592,-8.774362960650706e-07,0.10883038903142594
21,272.1963340491525,-1245.417717590928,652.4870208329521,3612.7311503803357,-6275.858975718496,1102.4770962446928,-7717.100709982216,-2588.766386844218,5368.074073210359,3105.048975518672,-0.0013660048887038645,0.00030481815338134766,0.00011730194091796875,-2.8519746571475935e-05,-3.471743848493247e-05,0.042431614274391904,1337.6366379476385,5315.493622802198,-1213.347165323794,-4.8135303384988504e-05,-1.4753006261969404e-05,0.0021666049508830554,-7.849668389958708e-06,-7.272647969180923e-06,-2.5440797477571664e-06,-0.006526947021484375,-3.294301524903176e-05,-0.05995535660465379,2.80674638020173e-06,-1.7817086364502188e-05,1.987095832824707,1.1448974609375,2.5039321933206793e-05,17.603424052277376,144.47094965400174,-8.943731160115931e-07,0.108500709979233
22,280.57999888119366,-2753.7336249500513,-2405.685021683108,-2500.121278594248,5862.070819819346,-6775.1314163059,19119.54841817543,-16006.097994051874,-8397.934993587434,-3426.6672798688523,-0.0013729103746304983,0.00023663043975830078,0.00010442733764648438,-2.409596853070184e-05,-3.675230739474955e-05,0.03750242610112764,1112.5965344107244,17121.591590449214,-1292.3391644343355,-3.449141669342737e-05,-1.4074288362309062e-05,-0.07765955962790905,-7.896028040299541e-06,4.588054800080954e-06,-2.4821501094507425e-06,-0.00662994384765625,-1.5185366216030616e-05,-0.030180991451651096,2.837909808484085e-06,-1.6792672012932996e-05,1.220149040222168,1.656158447265625,3.8687919783342295e-05,12.682767000881512,2592.3695061402395,-8.928465717872314e-07,0.10821410865286918
23,-45.44676615720823,-3109.1768937408924,2396.1127346931025,2563.5399890206754,-6213.410469908034,-3037.287953697145,-19861.90187422186,-1850.0110656395555,4888.30285173282,3229.5025596190244,-0.0013665348493152596,0.0006437301635742188,0.00040340423583984375,0.00023881027318495285,0.00037589336037768817,0.030078289040829986,757.2488815012621,-28603.68574347347,-1260.1663368538248,0.0003702830940195412,0.00010422883218996759,0.11752596643933622,0.00013879818894757534,0.0002615791763815878,2.5786187296539254e-05,-0.006366729736328125,0.0003152337039598052,0.07828731301948011,2.0150561679699308e-05,0.00010084960555190037,-40.522040367126465,-12.81854248046875,5.403260776404295e-05,-181.77411638645728,-75.16035146685317,1.6900325832125418e-06,0.11332594224170744
24,11.574982548187108,-4686.968450844288,-632.2823914447799,-3471.1413963446394,5927.821750634583,-11186.86499287188,6571.610733922571,-16261.841014243662,-8845.002326715738,-3458.422382139601,-0.0013620219188925642,0.00022041797637939453,0.00047588348388671875,0.00018850511427359606,0.00032105967324369544,0.025371419949806295,-92.59343067172449,-6559.151568770409,-1233.4174293506549,0.0002788939427293968,6.467740811277878e-05,-0.006568492693957317,2.29874613904002e-05,0.00018161516798897992,1.6859203328500882e-05,-0.00577545166015625,0.0002306475615583281,0.08338419134164354,1.0590904610197072e-05,6.399472007867502e-05,-16.56967544555664,1.502105712890625,5.394810899872482e-05,-145.49232384474516,-1472.9610130884685,5.035360821636914e-07,0.11137722917228565
25,-450.65651747306356,-4648.843156762421,439.1017565866932,1489.579884619452,-7490.043235007906,-10147.244706183672,-9740.826514642686,-12261.492211081088,5431.867080375552,3297.154604329262,-0.0013366189607482148,0.00017714500427246094,0.00047779083251953125,0.0001971769984336902,0.0003431917611393942,0.0199820665147854,-3659.1894237019587,-10222.466847784817,-1272.1494310371236,0.0002850377314178587,6.858443302615314e-05,0.001891102938786915,3.251718811103643e-05,0.00018440362384364306,1.8459287441707772e-05,-0.006481170654296875,0.00023266049220715956,0.05619203472969758,1.0551876576059271e-05,6.753654757662986e-05,-18.64351177215576,1.24566650390625,5.3927505980766455e-05,-149.29677862489564,71.3288727006875,7.153506595969361e-07,0.11163445691425267
26,-751.9066233491344,-5726.605757325888,-2990.3244255734608,-4737.694564163685,2617.7275821950752,-17796.336707249284,16753.507655132562,-27238.34631574899,-8254.304514300078,-1496.5032821493223,-0.0013197824977211337,0.00020611286163330078,0.0005788803100585938,0.0002000626676803563,0.00035338836631382264,0.014800716540776193,-7733.603222567588,5391.888998836279,-1193.7619921321384,0.00030052157832294313,7.507686531837976e-05,0.024561375584061906,4.0589437181104415e-05,0.00019406115110509603,1.982885524665079e-05,-0.006351470947265625,0.00024825907611969456,0.0672379113603867,1.3248241567787034e-05,7.202152931728989e-05,-20.52139377593994,3.001708984375,5.309160404465274e-05,-152.86570251012665,-428.96173649281263,8.327843978861438e-07,0.11177077198518326
27,-453.89060521933266,-5809.512159533799,2349.5710089355707,1219.9532215269282,-2896.2851558919065,-12205.528248816729,-31579.074233405292,-9537.269725739956,2942.316132262349,1044.6440293616615,-0.0013130248374204623,5.698204040527344e-05,0.0005512237548828125,0.00013531647176279193,0.00022193993583385918,0.008239428367232904,-8422.869975293172,22649.424220576882,-1182.268895812922,0.0001641189315799707,2.4146863168539312e-05,-0.0024046984301149266,-4.0970301089515715e-06,0.00011304189160998845,5.189519221460159e-06,-0.0062713623046875,0.00013804575124876095,0.04942804369549236,5.526037156755592e-06,3.0935678797305854e-05,0.7998685836791992,2.446258544921875,4.8231928182929096e-05,-101.9222491644249,16.07574342051521,-4.844906591472409e-07,0.10919129551924289
28,-612.2551437101249,-5905.6829183623195,-1532.4978694352321,-4711.157327936962,5886.402564723045,-18835.80988678336,-5244.262402646244,-23911.437390066683,-9230.283517885953,-3909.295511547709,-0.001322408780606743,0.00011372566223144531,0.0005211830139160156,0.00010740632578176701,0.00016352574192524116,0.0027034995291614905,-7890.632983964868,40247.50698081404,-1233.8297194662373,0.00010484972345992105,7.086439911319076e-06,0.03378472250961195,-6.2775999172259844e-06,6.53934297991654e-05,1.7790037611931098e-06,-0.006450653076171875,8.015109519377006e-05,0.1343598959963117,4.719063448455074e-06,1.6045795011798702e-05,2.3620500564575195,0.3832550048828125,-5.818629723819413e-06,-77.19161791144802,-1192.9217320578173,-7.348167088139235e-07,0.1086719932554816
29,-625.6610056506331,-3990.5632308647037,-1312.9774289662018,1146.7656971430406,-7195.091981500387,-15486.478888131678,-25811.81362431124,-16064.243818461895,5374.4934297166765,2333.8730127657764,-0.0013413175590157866,-3.063678741455078e-05,0.00031948089599609375,6.104596406331098e-05,0.00011384833842598141,-7.229695620480925e-05,-4026.446030132589,46155.655245661736,-1095.2621750268445,1.67598750069331e-05,-8.93856288097794e-06,0.16647504333618368,-7.905729362711611e-06,-6.648403638287448e-06,-1.3186436493839437e-06,-0.00628662109375,-6.222246768494699e-06,0.03236628614506287,1.66237702270422e-06,-4.701616109770157e-06,0.851222038269043,0.2266387939453125,-4.2325727683589776e-05,-26.54862557091826,279.953679789789,-9.681817250140057e-07,0.10807772198769161
30,-181.5140572876785,-2968.6343813687563,-5979.242309735622,-2812.513525798917,4011.305180428084,-21071.03700954467,1023.5844109021127,-28790.772214077413,-7266.613447595388,-4509.605538259959,-0.0013672868072207578,2.586841583251953e-05,2.1457672119140625e-05,-0.00011339771977603164,-0.00021537425907425245,-0.0031633911858079955,-1045.0018014442176,110445.52476264536,-1088.2364300638292,-0.00014540898417525483,-1.924652112883507e-05,-0.2030282116735913,-8.158445406358794e-06,-0.0001422202101251102,-4.313228174623873e-06,-0.006275177001953125,-0.0001478957759806221,-0.17100618109738264,2.0562049396488646e-07,-2.9071951408887742e-05,0.21944713592529297,0.23291015625,-7.915943461256347e-05,102.35356128190563,72.32125267246738,-2.815323796312441e-08,0.10761367936533794
31,-40.580831120322046,-528.0425298288465,-4379.975083797239,4365.237018389627,-7752.3376520255115,-15805.698956854641,-24661.533325698227,-13429.97092834115,6732.258002020419,2130.3848227949347,-0.0013654144640664612,7.176399230957031e-05,-8.869171142578125e-05,-9.99982849805292e-05,-0.00017268480900511918,-0.008191382876248099,-623.70435880078,85707.70137031376,-1114.5830795241345,-0.0001330395269061313,-1.9445695412123598e-05,-0.027733478326506855,-8.865470356056449e-06,-0.00012672770440502745,-4.634643801182392e-06,-0.00705718994140625,-0.00013726548958015172,-0.12739945617902038,-1.1161482120769506e-06,-2.865696022613662e-05,0.18575096130371094,0.2428741455078125,-7.185029522105424e-05,67.22776475824116,-317.94017839664593,-3.305448190715765e-07,0.10781483304289896
32,1232.4975818163605,51.245049975812435,1276.641287890263,-1954.8436935497448,6661.790886920644,-10595.34869093448,35344.76762731373,-7475.434942483902,-4733.243838954717,-2754.6711110642646,-0.0007391888220809051,2.396106719970703e-05,4.4345855712890625e-05,-8.116371337862915e-05,-0.00013032415171920775,0.010359724212321453,2059.081862923922,8170.230051890016,-1088.0072187581318,-0.00011469672182595758,-1.9521948497747132e-05,0.06910095565280816,-9.536167913992699e-06,-0.00010855623984618035,-4.9206172310078955e-06,-0.006839752197265625,-0.00011911082259619121,-0.043455603712402535,-4.087483053361041e-06,-2.80302806139332e-05,0.5483512878417969,0.188629150390625,-6.44743782771684e-05,52.70750019902391,740.5016803313047,-7.736234399757791e-07,0.10807753107284945
33,1353.5942862538866,74.6449318677187,6785.121460145805,4318.239378128201,-5184.12555064843,13699.356258705258,-1971.2395201399922,98583.66359769553,9679.57364005968,4460.000700993696,-0.0007414231455891152,9.465217590332031e-05,1.3828277587890625e-05,-9.276526594348411e-05,-0.00016211879614047575,0.002608428767416626,5875.833873468451,-100524.3400895223,-1102.9703021653695,-0.0001238672854988465,-2.0276557131104767e-05,-0.016652446370657437,-9.856487115378343e-06,-0.00011729064361087893,-5.696104906860455e-06,-0.006320953369140625,-0.00012863836623111524,-0.02280151059331814,-9.64344436304998e-06,-2.9344411341725163e-05,0.8393402099609375,0.57830810546875,-4.498973734712308e-05,52.30989881151447,1679.359650860075,-5.547325532262448e-07,0.10834558271834993
34,-849.8912383701735,-203.76136495172977,2352.281550955493,-2342.517958507873,4797.597524117678,11866.807169906795,21049.443763002753,7477.72029350698,-3078.463789731264,-1.9713193669449538,-0.0013435334503746343,4.172325134277344e-06,-0.00014019012451171875,-9.557667912574175e-05,-0.0001725656758964078,-0.03159451264946256,2974.6817931525875,-11217.775063373148,-1165.9109283240323,-0.00012536026673970468,-2.1199755095402395e-05,-0.09408141602459708,-1.092968238136649e-05,-0.00011680670475922028,-8.022211697600312e-06,-0.00632476806640625,-0.0001272721199496729,-0.04167562608738962,-9.852468858539964e-06,-3.169142673620229e-05,4.570253372192383,0.1974334716796875,-1.6746633960451618e-05,49.81156812118388,2926.3503197296523,-5.143115613392979e-07,0.10868634608195737
35,-120.46744157633006,898.4553174376488,-1600.0092559223995,3053.3513628868386,-460.0154120847583,5526.3842189237475,48665.44620761834,-5822.91654202342,7580.5895776972175,2654.923837725073,-0.0013058793936173707,2.2292137145996094e-05,-0.0001697540283203125,-8.161993715560811e-05,-0.00012907655658978,-0.04141952926875092,3115.72916927014,-37920.39715436846,-1101.078731954498,-0.0001052010985445051,-2.347094444576925e-05,-0.09100568198943382,-1.1251655749333622e-05,-7.594686626521963e-05,-7.784272107791423e-06,-0.00542449951171875,-0.00011256452623520374,0.04045379076481481,-6.816813534094024e-06,-2.9408390559204634e-05,0.5367250442504883,0.8156890869140625,1.3421492326415319e-06,39.636833541790224,-2218.877390695736,-6.639731617852362e-07,0.10910916777199908
