,43762 coal,43763 nuclear,43764 coal,43764 lignite,43764 nuclear,43765 coal,43766 coal,43767 nuclear,43768 lignite,43769 coal,43769 nuclear,43771 nuclear,43773 coal,43773 lignite,43774 nuclear
10,2.3163854265763867e-06,2.1860532188178672e-05,7.214643588121021e-06,3.591274800201166e-07,3.1023502501881886e-06,3.0076812327687177e-06,4.203730934464472e-06,0.0017868555085396615,7.603459761170242e-05,3.9909184032988594e-07,1.9115073387389024e-07,0.00010049436228519478,1.5957182205102395e-07,3.0590211622375985e-07,3.0438093491028085e-06
11,2.3164406966957056e-06,2.3990662197399673e-05,7.240906332568564e-06,3.6401327172524967e-07,3.3397885659152573e-06,3.0008426581815197e-06,4.194355332405056e-06,0.0015967841078841508,6.765114366014282e-05,5.292121034884553e-07,1.740690040898545e-07,5.760779219007478e-05,1.598879166992205e-07,3.0928312194373597e-07,3.0445774505506326e-06
12,2.3162265809343487e-06,2.7646784486744624e-05,7.304381370097291e-06,3.691990360382544e-07,3.7249294504009054e-06,2.9842942842153856e-06,4.1714959842440374e-06,0.001921696964615502,6.392854964416628e-05,4.404311045518085e-07,1.688890048681572e-07,7.05356374664266e-05,1.6099891802302015e-07,3.1291087961069966e-07,3.043944319120823e-06
13,2.3159112226569973e-06,3.415388561360953e-05,7.395024347119295e-06,3.7532047407744144e-07,4.405955639843333e-06,2.9612767539965217e-06,4.139563975111728e-06,0.0033574203393178692,6.869259359222329e-05,4.0230108816123767e-07,1.7062093938109433e-07,9.434326691299662e-05,1.6267316350043048e-07,3.172790223928774e-07,3.0427224961202545e-06
14,2.3155653669237507e-06,5.0025817917413475e-05,7.5189136033544465e-06,3.8319635876738354e-07,6.0406074890057765e-06,2.9467902788018374e-06,4.119557058577892e-06,0.013763322181143013,6.892321989631247e-05,3.878309448154128e-07,1.718468481828878e-07,0.00013705250460201832,1.651350992800106e-07,3.232535369632566e-07,3.041039237556702e-06
15,2.315081754640815e-06,0.00011263109001975803,7.700057407309684e-06,3.9407187821303103e-07,1.142326930730876e-05,2.9409444115299715e-06,4.111751844477819e-06,0.17585092497861846,7.02758937622018e-05,3.926923258153989e-07,1.7465659358870874e-07,0.0002459309459105498,1.6911873321067015e-07,3.323207530980419e-07,3.0386839575562495e-06
16,2.3145676178767646e-06,0.36016458081113095,7.98581426701837e-06,4.095871378866099e-07,0.4191560700811255,2.930711340963416e-06,4.097895560947259e-06,0.2529088688467613,7.198323816181592e-05,4.032137085497695e-07,1.8395949686123214e-07,0.3422243361446563,1.7550403447796208e-07,3.4554273137455195e-07,3.034856573538391e-06
17,2.314494072669801e-06,0.11117437355322694,7.817888322730789e-06,3.9985841130192975e-07,0.09861047185404809,3.0076524364995075e-06,4.204088557606897e-06,0.2023805510642306,7.450391464116175e-05,4.1997416326473595e-07,1.8545268367320802e-07,0.10992085200635994,1.7188017295893748e-07,3.369438186786352e-07,3.030096843668729e-06
18,2.3145318531462795e-06,0.07128334083371607,7.73644981645138e-06,3.94141829768089e-07,0.07397317074290435,3.2630392850328526e-06,4.560380764893463e-06,0.19200804683861117,7.454269624233671e-05,4.2097159279182746e-07,1.8522951941814668e-07,0.07060404704278174,1.699725350961212e-07,3.3184937478628364e-07,3.0252903525105997e-06
19,2.3148661349875843e-06,0.05143460127597012,7.701202335186645e-06,3.9093482793478514e-07,0.037381983419696965,3.3715534384925275e-06,4.7123102773215884e-06,0.013558697552667242,7.245076836480009e-05,4.091817416496677e-07,1.823339577532845e-07,0.05383862152290063,1.68801545787408e-07,3.2885761400790824e-07,3.021050962546549e-06
