,208,211,218,221,224,233,248,288,291
0,7.360488197216539e-06,0.00026194514391910355,3.279600936536495e-05,1.5238114889477723e-05,9.946836564896682e-06,6.411087441422693e-06,7.608280009135156e-05,2.938706009816144e-06,4.274589737762675e-06
1,1.0564837889796865e-05,0.00038525691312289755,4.706829089898802e-05,2.1873012605886873e-05,1.427776968243707e-05,9.202144188076546e-06,0.00010907046545663576,4.217963876945895e-06,6.1355733517678275e-06
2,1.1092300189404628e-05,0.00040580557699175805,4.94119067613005e-05,2.296483558521689e-05,1.4990574063981515e-05,9.661825073210695e-06,0.00011443676018058612,4.428581207055551e-06,6.441947267287953e-06
3,1.1167564237022783e-05,0.0004086495996776378,4.9745630174568614e-05,2.312048693217628e-05,1.5092292924999344e-05,9.727402120343839e-06,0.00011518823127332621,4.458608683703295e-06,6.485638597916728e-06
4,1.1177944254491675e-05,0.0004090126563568424,4.979169171526359e-05,2.314145879077728e-05,1.510633562533904e-05,9.73643881891408e-06,0.00011531000773371149,4.462739292717613e-06,6.491649977431388e-06
5,1.1179349564564927e-05,0.0004090608165050752,4.979808214473313e-05,2.3144304561894114e-05,1.5108245772859877e-05,9.737658021786216e-06,0.0001153307391478224,4.463290967453286e-06,6.4924555215352e-06
6,1.1179536383921638e-05,0.00040906557428224303,4.979886660917494e-05,2.314464980759331e-05,1.5108496591190449e-05,9.737821713661498e-06,0.00011533317219075543,4.463364523311675e-06,6.4925645852676845e-06
7,1.1179559207548917e-05,0.000409064766231042,4.979875661952259e-05,2.3144645858151832e-05,1.5108517812280767e-05,9.737851012642729e-06,0.00011533222978660649,4.46338177288769e-06,6.492589754593219e-06
8,1.1179368221193485e-05,0.0004090618902983132,4.979760744939735e-05,2.3144190366759683e-05,1.5108244490663497e-05,9.737697280741708e-06,0.00011532852079716789,4.463318544394739e-06,6.492498931815575e-06
9,1.1179447412886898e-05,0.0004090621044491705,4.979789984356929e-05,2.3144355470870564e-05,1.5108354805585172e-05,9.737777028388449e-06,0.00011532904932162078,4.4633605328413645e-06,6.492555539916027e-06
10,1.1179603801300333e-05,0.00040906532918230003,4.979879244275772e-05,2.3144728382447324e-05,1.5108581797531011e-05,9.73791607905536e-06,0.0001153316894004472,4.463422429026096e-06,6.492642840462332e-06
11,1.1179626958464863e-05,0.00040906645732662376,4.979896128899554e-05,2.31447949632103e-05,1.5108619034271888e-05,9.737936316358597e-06,0.0001153323286364472,4.463429737182992e-06,6.492653201351301e-06
12,1.117962995331745e-05,0.000409068523005341,4.979887428327136e-05,2.3144782499311113e-05,1.5108617874763028e-05,9.737940092457702e-06,0.00011533172427994053,4.46343254026406e-06,6.49265747155016e-06
13,1.1180363923638705e-05,0.00040909557975790553,4.980220741827519e-05,2.3146326348281347e-05,1.5109616031472641e-05,9.738576935933829e-06,0.00011533945841423351,4.463723424277623e-06,6.4930800001912855e-06
14,1.118586308777317e-05,0.00040930312832285204,4.98265800204831e-05,2.3157708047736756e-05,1.511704513782429e-05,9.743361122420214e-06,0.00011539523856197303,4.465914919212366e-06,6.496271508632676e-06
15,1.122608076303918e-05,0.0004108773940314459,5.000463421499498e-05,2.3240758066448276e-05,1.5171331116124561e-05,9.778391397608512e-06,0.00011580444025367391,4.481988541001528e-06,6.51965907065418e-06
16,1.151644078421327e-05,0.00042244047278576844,5.129822368818428e-05,2.3841617389530295e-05,1.556367962900252e-05,1.0031361715980362e-05,0.00011881011464705309,4.597997890812447e-06,6.688362184901767e-06
