,2,4,7,11,14,18,20,22,25,27,30,32,35,37,40,43,45,48,50,53,57,59,62,66,69,71,72,75,77,79,82,84,86,87,89,92,147,149,152,154,176,179,203,206,349,352,355,357,360
0,2.1083914713736216,2.090043525407186,2.088457820675179,2.0237985554075046,2.0047660240850678,2.108391471373621,2.142887542851711,2.1053955500926165,2.120942399325989,2.131528656711012,2.051816684961582,1.981031594284204,1.9949978149862946,0.9999999999999999,2.1198938965695677,2.1421289955909626,2.1319140103521828,2.051816684961582,1.9482814909542865,1.9566420089025955,2.142887542851711,2.157496249387189,2.1513969640281463,1.982183933297681,1.9659634967199573,1.0000000000000002,2.0085913290669803,2.004692663857109,1.0000000000000002,2.127866606947135,2.1285103607136246,2.1256978211271242,1.0000000000000002,2.014843261114808,1.948243047382635,1.9377983440400568,1.0000000000000002,2.1682876754508484,2.1808365629023387,2.1316158320999143,2.1523126882471812,2.1791552207817806,1.9333737547300665,1.9579792421025837,2.081743343992507,2.0875161978732826,2.014843261114808,1.953985032897539,1.950620948889236
1,2.1201135133303897,2.0973895148787007,2.0951752142218796,2.017186248888698,1.999073041290122,2.120113513330389,2.1644174371694307,2.1188870079387327,2.134823478040009,2.1438213498901733,2.064642739338859,1.9825842424643787,2.0002917732215586,0.9999999999999999,2.1234689043873196,2.1497929568815812,2.125394140202648,2.064642739338859,1.9593414995295064,1.9679969662243484,2.1644174371694307,2.180824047100717,2.177836349532395,1.9981510955587116,1.9832592487636804,1.0000000000000002,2.0158522351212644,2.006378200923308,1.0000000000000002,2.1267198316844755,2.1278835212777834,2.124550567772062,1.0000000000000002,2.020635558161324,1.9475096060795258,1.9362649462362396,1.0000000000000002,2.1794356753974755,2.1912534947961033,2.143900210785879,2.1697591752218344,2.2014735944485775,1.9397481197190014,1.9599615598744717,2.087688721518774,2.0921350360639592,2.020635558161324,1.9557847143817808,1.9514115729678385
2,2.1409264081970463,2.117340717271565,2.115859844053809,2.0134051304200598,1.9973107578695883,2.140926408197046,2.1829720391377583,2.140658325619585,2.161555780895281,2.174596091297852,2.0581955701167995,1.9747332362761716,1.995156029056334,0.9999999999999999,2.134172972118719,2.160036895116854,2.1155715251110285,2.0581955701167995,1.9626797968441614,1.9706868454745254,2.1829720391377583,2.198124599937257,2.195109849397012,2.014459258881508,2.0012045723229592,1.0000000000000002,2.023018446592721,2.0124497990165833,1.0000000000000002,2.119103033383811,2.126865086831424,2.1128052874540195,1.0000000000000002,2.0179274467535415,1.9293827504246752,1.9138591768354474,1.0000000000000002,2.20340337039951,2.2166874969830315,2.174579796545487,2.1864322770403604,2.213159855571821,1.9485292559612981,1.9676267602560262,2.0975403005921867,2.1019453911300947,2.0179274467535415,1.9554324967222978,1.9507263415013532
3,2.1547391021277393,2.1321022353766286,2.131337414695166,2.0118935466626566,1.9955227960840183,2.154739102127739,2.195030799756903,2.1538178859001684,2.1760246577644935,2.1875560041681847,2.046563217675791,1.9633486053472684,1.9817252676698176,0.9999999999999999,2.1480005298528115,2.175115952144262,2.1263788977326405,2.046563217675791,1.958284843328114,1.965309370016272,2.195030799756903,2.206782582354009,2.2018902094422743,2.024361895061147,2.010882846181851,1.0000000000000002,2.0241664832523116,2.0099632662794105,1.0000000000000002,2.1245488824696666,2.1387261758839773,2.1137978332835887,1.0000000000000002,2.0269193170750577,1.9390025225949428,1.9243114975848088,1.0000000000000002,2.215893143480941,2.2293188250709286,2.187610249515752,2.19883296520805,2.218888709136624,1.9566496629228571,1.9739345969086917,2.1067719730056176,2.110237991114972,2.0269193170750577,1.9609063204603518,1.955720756643227
4,2.166499575733459,2.138929092875785,2.138087765889349,2.0113254129037594,1.996239768956219,2.1664995757334586,2.206580201780624,2.163978218308598,2.1839353903094763,2.196891060276435,2.0062825344430975,1.9510984092567736,1.9663885238516132,0.9999999999999999,2.1632808403171757,2.1906892558705455,2.140735499260158,2.0062825344430975,1.9665687382944983,1.981640959310666,2.206580201780624,2.217761348970541,2.2145686228694,2.0357051899632452,2.0242795453619498,1.0000000000000002,2.033662926326296,2.0206160559707778,1.0000000000000002,2.1359055648394034,2.152201536773595,2.124250201192945,1.0000000000000002,2.0307370892666468,1.9389758831034485,1.9245532761927588,1.0000000000000002,2.2256399012448407,2.228138571848366,2.1969767566782323,2.2047753346103174,2.22715456972173,1.964410557728072,1.9821514636656712,2.1119852305331293,2.1153088317387465,2.0307370892666468,1.9697024989073424,1.9636184744074439
5,2.1727588108491753,2.1429036200555283,2.141086097662818,2.0124697253751065,1.9959810578785473,2.172758810849175,2.210667640822572,2.174793287260343,2.1942794835848933,2.2113778790598513,2.0378194999395305,1.952892408791535,1.969129951187038,0.9999999999999999,2.1783097210335307,2.2043940115096676,2.1603064629124886,2.037819499939531,1.9712046620052717,1.9821085391170776,2.210667640822572,2.224957054077976,2.224628398691385,2.049388542762115,2.039134537905041,1.0000000000000002,2.026509419307471,2.0072623459255716,1.0000000000000002,2.152823989900176,2.1687613759955595,2.1414289890695564,1.0000000000000002,2.0252511728381286,1.9397634545692455,1.9248085224169493,1.0000000000000002,2.2288338082187726,2.2188749398116205,2.2114604779014706,2.2074559390809485,2.2345029253569324,1.975312640636383,1.9896569494985812,2.120031914499201,2.123251626251363,2.0252511728381286,1.9784618005536247,1.9716221964942278
6,2.1792394033370055,2.1469620847530573,2.1445041346450724,2.0228065604080636,2.007707856191338,2.179239403337005,2.2207836057810786,2.185329720776401,2.209179874533434,2.226902038953774,2.0500797648998264,1.9680523820878209,1.9839310504624406,0.9999999999999999,2.1879252651494285,2.206683926918446,2.1760257481250984,2.0500797648998264,1.9963529210235595,2.004638861041908,2.2207836057810786,2.236140286417333,2.2383064231316903,2.062821639749924,2.054919081084725,1.0000000000000002,2.008157642166093,1.9740355967715342,1.0000000000000002,2.1674947436399465,2.1817476266018754,2.1579268302018426,1.0000000000000002,2.0034983993890805,1.9239968999822843,1.9072452439534733,1.0000000000000002,2.222374400686702,2.210249066137946,2.226923783178798,2.2130979543925515,2.2508916832813894,1.985191760688776,1.9994190835934142,2.1269867935394777,2.130269908593202,2.0034983993890805,1.975804038251934,1.9691448104953444
7,2.1948248258272782,2.1587125300418673,2.1563141957250296,2.038951902298927,2.0199516337040726,2.194824825827278,2.2329276322112555,2.1960274281623557,2.2183819510458695,2.220823926050711,2.0460821501644224,1.9660454661553757,1.9825612670497141,0.9999999999999999,2.19662326491997,2.2041629971884897,2.194407264894895,2.0460821501644224,2.008247781065046,2.0249860192991096,2.2329276322112555,2.2396035287602376,2.237936036123907,2.071815230579318,2.065236842651406,1.0000000000000002,2.0002224810875853,1.9650681414325637,1.0000000000000002,2.1827358167561886,2.192968920277516,2.1745430772393544,1.0000000000000002,2.001755865836232,1.923474766548753,1.907071873972388,1.0000000000000002,2.209090039123744,2.2017509804058757,2.2207795418899114,2.2216781107868986,2.251873119705168,1.995761713281935,2.0096308371848743,2.1367777513729065,2.139732231752326,2.001755865836232,1.9770807606630942,1.9682523599773858
8,2.2061158131230227,2.165959164787066,2.1642011451163348,2.060731493958675,2.040935761997414,2.2061158131230223,2.2367970440869867,2.1997865107594414,2.2147218302796836,2.2014644905157206,2.041466726258555,1.9781455239411687,1.9936931098945607,0.9999999999999999,2.2014493721908504,2.197697066601113,2.2096777581764684,2.0414667262585553,2.012126079939904,2.029847924508034,2.2367970440869867,2.233811883152001,2.225692567992742,2.082834442641859,2.0801246832327744,1.0000000000000002,2.017027511603889,1.9898778792392469,1.0000000000000002,2.193700683765816,2.197109613388007,2.1896864557291513,1.0000000000000002,1.9813277576849768,1.9211049998862486,1.905435587356358,1.0000000000000002,2.194594124843909,2.1904947384989657,2.201404740864032,2.2227425486405776,2.236630514463904,2.0124113220870203,2.0273399547055018,2.1381567925981124,2.1411034371317346,1.9813277576849768,1.9798465262558893,1.9720566328997644
