,36278 dsm,48623 CH4,48624 CH4,48626 CH4,48627 CH4,48628 CH4,48629 CH4,48631 CH4,48633 CH4,48634 CH4,48637 H2_underground,63629 central_heat_store,63959 central_heat_store,65562 central_heat_store,65753 central_heat_store,66048 rural_heat_store,69893 battery storage,70568 CH4,70582 H2_overground,70605 central_heat_store,70606 central_heat_store,70607 central_heat_store,70608 central_heat_store,70609 central_heat_store,70610 central_heat_store,70611 central_heat_store,70612 central_heat_store,70613 central_heat_store,70614 central_heat_store,70615 central_heat_store,70616 central_heat_store,70617 central_heat_store,70618 central_heat_store,70619 central_heat_store,70620 central_heat_store,70621 central_heat_store,70622 central_heat_store
12,1054.51728874503,51475834.2884315,3259708.88743504,8274067.189660928,1882326.5029465281,55414969.94642241,16813076.71170974,49187031.98372161,20033263.628832772,1382234.2880033166,1.7711702804977576,548816537.1953462,2506202411.8465858,21.37914356576052,30.94273396101706,51823.90705516313,747829.6650528519,64887757.310008526,16354.28138079011,4.33060455052439,4.3881854148630275,4.221479911379516,4.485724591170673,4.330100186500462,4.478420715273026,21249246765.339794,4.391573291992619,51.75790433300377,5.324149657046026,4.363512988983303,4810834450.457513,75239635498.433,36.71739709644393,583.9758205922757,2378892.2456836756,4.214087444477742,6.328818667181698
13,1229.6472327574743,51472395.55996054,3256002.348888689,8270145.785485195,1886065.6471263675,55404039.33424069,16802206.92920118,49181138.7573787,20023148.26832147,1377357.4403003654,1.7826689338652515,548816537.1952802,2506202411.8463454,21.379194044971847,30.94279579962205,63913.16292466342,748906.2900058664,64930896.0991756,17673.744707735073,4.330658887983958,4.388207414284906,4.2591687128530875,4.485737425861256,4.330134799290915,4.47842985932316,21249246765.344353,4.391628521216542,51.73440853161832,5.324156364090953,4.363528477731948,4810834449.383791,75239635495.88728,36.71744615792574,576.4853947646576,2374920.8597892523,4.21408819797703,6.215851750522277
14,1574.0221488229085,51470105.3886106,3253543.884848168,8271960.07423947,1877537.583863959,55399211.64978607,16763471.262092227,49185206.401862115,20026823.905328386,1379230.4557564696,1.7941634516304013,548816537.1951574,2506202411.8460026,21.379266224352964,30.942905891280308,75484.0647378336,750920.5188191035,64959825.85377241,18917.278450703114,4.330746298603695,4.3882314003674106,4.344049585732071,4.48574667698304,4.330190389398266,4.478433822050732,21249246765.34934,4.391706049319778,51.75613672759904,5.324162189202139,4.36355318959006,4810834448.273669,75239635494.849,36.71743731719717,518.782170534197,2374709.8008325747,4.214088766585224,6.103755030974363
15,2067.116844616562,51468348.38428124,3247573.8421074348,8268839.064511418,1882437.3565377353,55388331.384329975,16767459.734743895,49173657.11760858,20017491.858110253,1375131.660186202,1.805684970894765,548816537.1950312,2506202411.8457327,21.37934279894466,30.943026125742136,75912.70062677475,751694.1737313806,64981245.64561423,20211.36747400233,4.330853521766058,4.388253126469198,4.399022332052577,4.485755689402278,4.3302617783893,4.478437309774975,21249246765.35568,4.391801051814344,51.79941608005277,5.324166147657588,4.3635788984670345,4810834445.353013,75239635493.5902,36.71745345916407,453.2267151864852,2375543.4047210985,4.214089426462534,5.992385658105266
16,1652.6047745362957,51468301.30534404,3253960.256541953,8271965.096724588,1878196.50346927,55393053.14737302,16774423.926266557,49185779.189958885,20022949.165345248,1379602.5466312713,1.8070236234843395,548816537.1948636,2506202411.8454204,21.379428139424594,30.94315909108446,75912.48479163667,747063.093956121,64921825.35899492,21501.596804874396,4.330972546618269,4.38827167969688,4.429465865450888,4.485763382998022,4.330342511151146,4.478440385870206,21249246765.37113,4.391906900007944,51.82777091886269,5.324173658522215,4.363606229738721,4810834443.249268,75239635492.52554,36.717437424174605,358.2067946226116,2377339.372695258,4.214089774632548,5.881686863590518
17,1744.4507603753932,51468306.75382416,3257211.413560154,8271237.295547361,1887518.0818863306,55392243.87049356,16790644.602883376,49189585.53165483,20014700.343250815,1377433.874765736,1.8083826664765392,548816537.1946018,2506202411.845196,21.37950506104668,30.94328892603573,75912.38136983075,743758.1184288595,64882220.37034691,22711.893394154948,4.331086012018974,4.388289417005509,4.474077690244963,4.485770928742507,4.330421304645829,4.47844335410069,21249246765.37373,4.3920083891285975,51.88893456280482,5.324174260541712,4.363632557518358,4810834441.253595,75239635491.46452,36.71744212242893,266.49923325132903,2377458.642787289,4.214090247853718,5.771574437278392
18,947.9425600958297,51469144.88543163,3261904.2430436816,8276715.448876022,1885936.761889288,55396629.85431065,16774166.08383748,49202836.80535522,20020534.079716064,1379730.7412747827,1.809765045259493,548816537.1945105,2506202411.844835,21.379556445016256,30.943364303641683,75912.30593236933,738759.3923788536,64856277.19344496,23944.4204752407,4.331161647363445,4.388305583322195,4.4142869065075425,4.4857785975961155,4.330456718311276,4.4784459657760465,21249246765.378902,4.392068131212132,51.89569807552855,5.324174226373162,4.363654959444711,4810834438.339783,75239635489.86714,36.71743187359642,224.79192583351266,2378092.317256426,4.214090984091715,5.661933910806008
19,179.18509003882158,51469817.20221282,3259582.147984533,8271621.3327522855,1889186.1777523875,55390889.49102133,16797193.57798261,49197960.11815537,20015918.4578057,1378951.4928301002,1.8111505163511807,548816537.1943173,2506202411.8445997,21.37961739356448,30.943452415091414,75912.24366220157,734930.1608683133,64842542.04043708,25211.55365523072,4.3312471803273995,4.3883220819182975,4.437687388520083,4.485786311671116,4.330498712525856,4.478448781354016,21249246765.386353,4.392135113751336,51.87917617949611,5.324173431122891,4.363678214736607,4810834436.28286,75239635488.7181,36.717417421817345,168.4894963516776,2378757.8052395624,4.214091710834119,5.552768651973926
20,-1008.5702962955934,51471227.62793336,3260442.9783820347,8272675.229799934,1882933.7978561143,55391545.16078536,16791626.794387233,49204468.30127469,20024092.929835502,1382680.654630116,1.8125182259799086,548816537.1940669,2506202411.844401,21.379648330193838,30.94349875480037,75912.19123377581,731765.8345130642,64830188.09552106,26451.65229531998,4.331297010361269,4.388337108241343,4.397200910441061,4.485794107777805,4.330509706767898,4.478451360473263,21249246765.393333,4.392166154760607,51.91481828134118,5.324170662991401,4.363696931377529,4810834434.131668,75239635487.39644,36.71739483840674,148.02607260643572,2378648.4897903334,4.214092588270415,5.4439382629425
21,-1280.7666303447459,51472473.04565095,3259790.4913612017,8269062.498649553,1889209.6568318328,55390442.68368912,16799343.895097215,49207057.06766153,20018724.85576229,1379575.6056545973,1.8138842308686125,548816537.1937621,2506202411.8442836,21.37967684994041,30.943533472238855,75912.14880216154,730428.1978751166,64824872.60189826,27664.999460643772,4.331345145664654,4.388351861247605,4.395034305490178,4.485801957446195,4.330516979415867,4.478453904553011,21249246765.39986,4.392199097775856,51.97477363794583,5.324167856245021,4.363714748463893,4810834432.144572,75239635486.25154,36.71736979908481,130.42264855415834,2378504.0188406794,4.2140934826435315,5.335437552963267
22,-1561.3466292259395,51475226.7792759,3262196.176382885,8271562.619928148,1883347.5860120135,55397217.81510542,16780224.34667904,49223063.16565558,20027122.79075588,1383002.2729344661,1.815257141243243,548816537.1935254,2506202411.844179,21.37970094590894,30.94357022454625,75912.11129973544,729315.6013407059,64807751.01030781,28957.338625078108,4.331379637081348,4.388365935535967,4.472693865118087,4.485809853474235,4.330512391361067,4.478456386703121,21249246765.40649,4.392214283142072,52.00495462939748,5.324165018335212,4.363731541135906,4810834430.924423,75239635484.59538,36.717331111165024,117.73988155327683,2375911.649334539,4.214094375490103,5.227223444310398
23,-1515.8998630687313,51478335.95616964,3259800.0636481917,8268999.079939127,1889560.9964819215,55400255.10305912,16800086.24855326,49224913.17672122,20022234.487904146,1379772.770374847,1.8166236760925583,548816537.1928817,2506202411.8437757,21.379462135635755,30.94319433118587,75912.0812214464,728558.3524592046,64836354.696051285,30217.504961931932,4.331009353987328,4.388261706703777,4.355167898678751,4.485671055285287,4.330250812184685,4.478430600515824,21249246765.412857,4.391899049438112,51.926667316378,5.324144867773533,4.363630691530354,4810834471.446464,75239635497.41393,36.71727707855726,299.5139979397341,2375986.809686006,4.21409268545752,5.11389750206869
24,-1527.4748456169184,51483022.92462049,3260432.3460396365,8272470.221335472,1883633.174731287,55411441.96805199,16793514.63781934,49241175.01773547,20031079.490230862,1383231.1927569867,1.8179856980114508,548816537.1926613,2506202411.8433,21.37927363052148,30.942873271512628,75912.05585002645,728650.9458898763,64842913.847620055,31450.922391282587,4.330730460044599,4.3881970292956645,4.361736391372708,4.485648067823897,4.330069197016696,4.478413741312496,21249246765.418633,4.3916684018765535,51.84328312503636,5.324134276868922,4.363566696810276,4810834488.016139,75239635495.91182,36.71722313044826,445.00632178447927,2377459.7706990945,4.214092181921438,5.002520272896405
25,-1076.8183281438548,51487671.76777725,3259993.24428305,8270980.641450852,1891123.2179662948,55421589.212758176,16803255.46433398,49253436.50994655,20025647.623150486,1379934.0381526574,1.819322316972199,548816537.1924841,2506202411.842822,21.379076453523048,30.94253007975149,75912.03586795993,732310.1353135783,64853136.31446784,32723.07182231971,4.330445422313181,4.388128444862638,4.359845288433921,4.485615550635786,4.329884793392853,4.478395282025054,21249246765.425114,4.391435741384346,51.78709109030666,5.324123724992346,4.363499160262699,4810834506.659651,75239635494.66615,36.71716920294228,594.3031004093749,2377388.441826394,4.214091466570778,4.890885815982152
26,-324.9117047947204,51493398.373534575,3262983.5687086233,8275718.336015016,1888505.4903840998,55439385.549465425,16786501.95667885,49280674.8562623,20033901.927664787,1381430.5414348068,1.8206420994699202,548816537.192278,2506202411.842243,21.378876390855368,30.942176691385175,75912.02106724339,740043.7385361459,64847744.425469,33916.83381445185,4.330144900734858,4.38805336799732,4.335283912849859,4.485574961198605,4.3296907322417475,4.478375453169807,21249246765.431465,4.391187482308227,51.71985317894627,5.3241104767507785,4.363427138733382,4810834527.181045,75239635491.66444,36.717116111338235,747.1688029195016,2377817.4035628866,4.21409063378638,4.779115043996969
27,128.97890042461225,51499207.88569411,3260633.9976996877,8274498.382793489,1891401.7755399917,55451591.07771424,16818081.030912254,49290212.12598804,20030959.611532524,1380385.897405445,1.8219551243073406,548816537.192221,2506202411.841692,21.378741074383605,30.94195475144934,75912.01282781502,748466.6085114391,64825095.00124843,35099.10271026477,4.329980781803278,4.388029221134151,4.337688611279974,4.485579058228714,4.3295776903501375,4.478370263650586,21249246765.437737,4.391049436556978,51.67042513525078,5.324104950713622,4.3633962030545845,4810834526.381176,75239635489.21819,36.71706787941005,849.0910520839265,2377801.327819466,4.2140911182770395,4.669923748477726
28,741.2340441347371,51505113.56861247,3262166.495569123,8279209.540121426,1885515.3729752686,55470426.887601025,16823325.2933149,49314123.5633781,20040189.89505041,1384295.1929169928,1.8232775330879474,548816537.1921073,2506202411.841171,21.378633668057823,30.941791225707416,75912.0101243155,756357.2414954039,64784847.49426761,36332.93242973101,4.329875932079818,4.38802213469424,4.303903888770362,4.485585335828631,4.329512296920338,4.478368484646825,21249246765.444187,4.390969285461784,51.53606523925447,5.324100231650173,4.363380157259573,4810834524.019126,75239635488.83493,36.717073698039776,926.2826699953745,2378994.249551524,4.214091853093748,4.561251755222244
29,1366.8950497853702,51509104.131843336,3263479.472998089,8278062.774424283,1892710.464956769,55485913.36648916,16849137.10693921,49330187.807196565,20034815.401620694,1381961.319904227,1.8246188506469632,548816537.192138,2506202411.8408513,21.37857262209376,30.94167737736899,75912.01019661245,760383.6875255365,64738691.83902195,37428.19460475785,4.329859172204811,4.388031073257121,4.1374288454341785,4.485593241557994,4.329518945323977,4.478369803290474,21249246765.450474,4.390975507708553,51.50369895310941,5.324098569273151,4.3633848588756825,4810834523.167904,75239635488.60829,36.71711602376746,952.8312955662927,2378714.295871734,4.214092821275473,4.453174033234553
30,1548.4091070730487,51512072.766224705,3269458.715307825,8280875.287950082,1888699.159776341,55506984.4034987,16848113.52252831,49358978.57941064,20042082.01506829,1386470.925442487,1.825986137454184,548816537.1921121,2506202411.84083,21.378686019813536,30.941892751628064,75912.01336000364,761428.6893269807,64628246.314259306,38516.43103482168,4.3300045811889865,4.38805031977825,4.34045705710777,4.4856014000034,4.329661165534102,4.478374116518649,21249246765.45675,4.391123403484533,51.67470513420679,5.324098363652657,4.363413930827091,4810834522.948457,75239635488.37538,36.71719518320207,850.4777342843871,2378641.9746190617,4.214092849428711,4.345560353869215
31,1588.9899381933708,51512600.80875453,3273838.690391622,8276510.050931692,1896451.4974283664,55522790.10245556,16872775.055854008,49372408.55033898,20035349.75706627,1384340.540619692,1.8273515519182504,548816537.1920403,2506202411.8409185,21.378786018098516,30.94206543643707,75912.02155138651,762052.3936857815,64542538.61288899,39631.01411434582,4.330137620715893,4.388069765473662,4.368190535434277,4.485610265473756,4.329787893238507,4.47837875116245,21249246765.463806,4.391260668974113,51.80210459038581,5.324099479800869,4.3634425877873175,4810834522.762706,75239635488.1325,36.71726703349729,783.249969526146,2378959.9147974583,4.21409317997353,4.237745520826316
32,356.49235637701037,51512549.56370456,3272562.0491037318,8278464.894625242,1889789.7065414458,55533385.45114649,16837430.288226694,49379883.98528147,20040083.000905223,1387095.2117307563,1.8280907407403313,548816537.1920164,2506202411.840874,21.378867181811895,30.94219576058879,75912.0111916623,759993.3118228576,64534368.3828371,40719.02133310395,4.3302523174377185,4.38808928742216,4.2990895797814686,4.48561980164167,4.329896449478353,4.478383671779681,21249246765.470646,4.39137977979671,51.84556019409821,5.324103567283922,4.3634706180679315,4810834522.2143545,75239635487.94388,36.71733150787557,730.542469327122,2378219.413117127,4.21409395359697,4.129667989753466
33,-997.1019298768763,51512474.91877269,3265776.927643586,8274146.655247114,1894973.8320920942,55519686.094887786,16839401.527746834,49281300.32168377,20030403.427265164,1382635.2110297626,1.8288321638859204,548816537.1919217,2506202411.8408604,21.37895994707784,30.94235787938493,75912.00858323353,754117.4779493891,64634892.722926624,41821.99163526932,4.330376184723217,4.388109563979291,4.315742026152126,4.485629658128786,4.330013740121964,4.478389367884588,21249246765.476967,4.391508418162941,51.86836170469153,5.324113210728285,4.363499962479273,4810834521.375014,75239635487.36557,36.71737649761292,678.2325705156076,2376540.053466267,4.214094508329524,4.021322407035116
34,-147.21069150670277,51512678.68013764,3263424.6460926305,8276489.173205622,1890176.2345679766,55507819.28771788,16818352.08398383,49273822.601390265,20033481.891054895,1382637.1823491296,1.830175697336295,548816537.1919175,2506202411.8410006,21.379055523756964,30.942530445060825,75912.04017774618,751142.7961562366,64646110.49799,42987.90256359335,4.330501544989957,4.388130763734386,4.409823442176723,4.485640587811167,4.330130546826723,4.478397390096285,21249246765.48329,4.39163569028289,51.91003733077892,5.324123063197144,4.363531653906009,4810834516.804761,75239635487.16814,36.71739324424688,628.4210023944237,2373613.7031465373,4.214095022641085,3.912636060953159
35,-26.743249930372713,51511780.224820204,3265024.655348553,8273435.821842735,1890636.2499800613,55502292.903498955,16769686.637776213,49279645.51793229,20025901.301477198,1379982.2585114045,1.8314815767299124,548816537.1918952,2506202411.8411703,21.37913714369412,30.942659521617415,75912.08159727545,748027.0669869664,64684030.895144366,44088.98129554785,4.330606746088502,4.388154234678832,4.500829124166157,4.485651839466916,4.330206493692988,4.478405174368393,21249246765.488716,4.391748254809126,51.869583540014105,5.324129880010678,4.363561062296569,4810834516.268036,75239635486.35245,36.717391902097646,588.7841688526335,2375832.580537233,4.214095686614247,3.80352689318116
36,495.2654511687447,51511435.85639298,3259810.5743344687,8275179.40051375,1882138.606324731,55492473.57684311,16773123.177806184,49268561.67094574,20030186.398045387,1382013.0728382708,1.832792078534465,548816537.1919322,2506202411.8413897,21.37916602753067,30.942689516837998,75912.17115682187,744944.5626775706,64706383.08906855,45262.7554364769,4.330626654773644,4.388172568486055,4.419668676814039,4.485663246287791,4.33017342252875,4.47841008252045,21249246765.493214,4.391791394789359,51.74611829064314,5.324137289580495,4.363577058787875,4810834515.135134,75239635481.94852,36.717409895602266,593.1574879675666,2376308.22298727,4.21409667787918,3.693845440373117
37,841.9128006521121,51510369.00778097,3258435.725820085,8271377.090969202,1885907.6110772854,55487853.13779808,16743745.723668093,49270755.90968968,20021112.81531754,1377229.9060634854,1.834102026751826,548816537.1920316,2506202411.8417706,21.37923875423964,30.942811487362544,75912.2719367832,741956.347358999,64735484.36112781,46476.67509816013,4.330715708041562,4.3881960024270334,4.485229552909012,4.485674644631935,4.33021838043266,4.4784177767268165,21249246765.4997,4.391888256568437,51.68182858514782,5.324141445862971,4.363604888653575,4810834513.684301,75239635480.17017,36.71739608554557,556.153315285509,2377492.7992114173,4.21409736860728,3.583735207121888
38,1708.205745192688,51510381.25782603,3252275.219099707,8273088.20756516,1877433.523476139,55481832.78646968,16728923.339872295,49268475.21245172,20025665.03581875,1379009.5451975972,1.8354159158822159,548816537.1920865,2506202411.8421907,21.37933262874571,30.942980886830018,75912.40932785427,746352.7996528257,64735660.65193037,47574.3015675416,4.330828931009414,4.388220400566963,4.58049963681727,4.485685927128224,4.3303110531818705,4.478426228868537,21249246765.224407,4.392004128566854,51.68988789579678,5.3241470664581865,4.363636329752861,4810834509.690631,75239635478.69446,36.71740318161628,509.4798046268331,2377381.377800616,4.2140978890999765,3.473066527897405
39,2067.1228646488553,51510379.66387047,3251574.2096044403,8270496.0179985855,1881836.3776084797,55479088.42769957,16681083.908965774,49276575.641919985,20017014.91377668,1374725.3652239528,1.836818029447674,548816537.1923847,2506202411.842606,21.379423851850955,30.94314252839774,75912.72349455695,745032.872349681,64760808.46868101,48730.750401240664,4.330945988860455,4.388243820028521,4.648738542289731,4.4856968179526175,4.330415586766124,4.478434267057138,21249246765.22923,4.392122839091786,51.740208879505005,5.324150449184829,4.363666498706797,4810834506.423121,75239635477.80466,36.7174006574323,461.3874464048461,2377274.7649650807,4.2140983677514985,3.361737698914578
40,1682.8939747234588,51513033.95463615,3252982.5297364467,8272677.143343234,1877694.8383973574,55481507.96455886,16720828.49893554,49281173.272404,20023130.07864646,1379036.759820217,1.8152704896786904,548816537.1929461,2506202411.8433323,21.379539645722833,30.94337549178905,66259.90267236257,739070.5948741398,64666527.8025902,43865.45715624426,4.331083038884871,4.388265277197567,4.699317234027744,4.485706086388028,4.330546380874981,4.4784401656442085,21249246765.235134,4.392254513937253,51.80449476145139,5.324151163454373,4.363696836743232,4810834505.319283,75239635477.33803,36.71741449357305,407.39215627333107,2378321.6764825624,4.2140984014168605,3.249711933842996
41,1310.7713873686357,51515800.665375255,3258345.1615101127,8270738.145991769,1887075.452782116,55486141.107994266,16722124.114739938,49294234.72062439,20015072.364065345,1377069.785924238,1.793724223525915,548816537.1933589,2506202411.84416,21.37965250866441,30.943596543306995,56801.07611876992,733420.0964947364,64608984.97696724,38927.00969223428,4.3312160684147365,4.388285775114737,4.7591272299239105,4.4857151879245905,4.330676012135038,4.478445507626153,21249246765.240936,4.3923835520526,51.85988342446809,5.324151266207492,4.363726262020017,4810834490.223831,75239635476.60126,36.71745394037589,351.1435211129911,2378935.967231403,4.214098568332447,3.1368708016997777
42,739.4558184785144,51519884.465931274,3258283.804413561,8274638.169854556,1885916.9997548966,55489149.78689323,16737471.299377043,49303097.21301489,20021010.784494977,1379723.6624628443,1.7721787759571883,548816537.1936915,2506202411.845012,21.379748040683587,30.94376561835959,48228.24453353788,728515.3589676623,64546627.29045358,34031.77444654072,4.331318544811954,4.3883051965275595,4.719339780944246,4.485724373801727,4.330770053691146,4.478450362648569,21249246765.24815,4.392477082189215,51.859141320164795,5.3241513750715095,4.363753283717627,4810834464.353164,75239635475.75455,36.717479423189715,297.6977064774882,2378780.949750826,4.214098972469572,3.0231099193632636
