,43762 coal,43763 nuclear,43764 coal,43764 lignite,43764 nuclear,43765 coal,43766 coal,43767 nuclear,43768 lignite,43769 coal,43769 nuclear,43771 nuclear,43773 coal,43773 lignite,43774 nuclear
0,2.8669367190240866e-05,0.0003652713190161616,7.144475105301061e-05,1.0153834992722342e-05,8.563213556338885e-05,3.4745819665846136e-05,4.542777594592803e-05,0.01720353900165335,0.0005376898967889434,8.981933551324865e-06,0.999942662829928,0.0008185570521214927,5.160360715343123e-06,9.46123969705153e-06,4.334471047029067e-05
1,9.56104059226269e-06,0.00012307990517554997,2.6614801886271963e-05,2.7454279511076815e-06,2.7640325770689944e-05,1.2180767142888356e-05,1.6030449165769673e-05,2.276695909760146e-05,0.00017712570642930216,2.597448103867338e-06,9.790077512475193e-06,0.0002760815475861589,1.9262313598467164e-06,2.822581219936132e-06,1.2184407242505462e-05
2,6.426853086287451e-06,8.4111572054628e-05,1.773750491618812e-05,1.8051859802336516e-06,1.9250454998661686e-05,8.210394810198104e-06,1.078056872545262e-05,1.5359410006278342e-05,0.00011468673550617633,1.6460258070812367e-06,5.770976094840471e-06,0.00018954366725240556,1.277913818682173e-06,1.8446136302288761e-06,8.232593377380465e-06
3,5.700055293686371e-06,7.262251946338452e-05,1.557598165164254e-05,1.4730591235876109e-06,1.701962787718821e-05,7.194823360818167e-06,9.552991501178946e-06,9.624333266898771e-06,9.394850472508577e-05,1.4400457114061511e-06,4.55361669699356e-06,0.00016417374384877981,1.0858050282895051e-06,1.445916809066524e-06,7.076899740979657e-06
4,5.637956247459514e-06,6.936393567285095e-05,1.562354347602852e-05,1.3464585892274535e-06,1.6889384537945303e-05,7.0971876755481725e-06,9.663665341110117e-06,1.0765025578243074e-05,9.548727642325815e-05,1.3532937672768324e-06,4.859054561678255e-06,0.00015779074488977952,1.0530747768855519e-06,1.2800078765708551e-06,6.7205506114811335e-06
5,6.8802044671738594e-06,7.130327379054158e-05,1.7775925529699062e-05,1.2941457794653486e-06,1.8344507167966785e-05,8.53301508999063e-06,1.116798729211154e-05,2.6098987079944335e-05,0.00013793174426320032,2.49982655238381e-06,5.397745294252293e-06,0.00016279154410909336,1.2918591303813804e-06,1.2115189266642727e-06,6.792849104597491e-06
6,6.936075428318041e-06,7.57189054807602e-05,1.7985179854809954e-05,1.2951641702173374e-06,1.5587449570830313e-05,8.613739041540297e-06,1.1262277060862132e-05,0.0002665378934283666,0.00018392058150764682,3.0633013598404506e-06,0.0036901063763104024,0.00017095212612280614,1.2596463449203887e-06,1.1433978524356902e-06,8.595988153234394e-06
7,6.912139193507092e-06,7.780517563112208e-05,1.800910991173291e-05,1.823399950300749e-06,1.6196229007631023e-05,8.59312395666579e-06,1.124349221950957e-05,0.0052809134367605,0.0002968135521525336,3.6109313678774063e-06,0.1781092122099541,0.00017639284462083488,1.2524894590928253e-06,1.5717074707137855e-06,8.587601894779166e-06
8,6.857380251626321e-06,7.930349030163413e-05,1.7983485023159047e-05,1.8087568722808575e-06,1.6913236357264854e-05,8.556834667446633e-06,1.1212759301523363e-05,9.507378768585249e-05,0.0005130624053359693,4.709049309278542e-06,0.004839864736344839,0.00018015316508320525,1.2552580364115774e-06,1.6103332565743235e-06,8.55638392051143e-06
9,6.8397107460567645e-06,8.109116279055286e-05,1.7971601773431475e-05,1.79237193279366e-06,1.7541998850474724e-05,8.542780788868819e-06,1.1203400093651768e-05,6.347802974204008e-05,0.9963714122919798,0.6859964652377071,0.0023019110409941788,0.00018420867445312084,1.2615633172653557e-06,1.6319789462249036e-06,8.498692170140008e-06
