,36178 dsm,69893 battery storage
0,-0.3187516070548431,0.7873072774699846
1,-0.2845135792553078,0.7928589092542333
2,-0.2746969404823081,0.7978070516296787
3,-0.2627201105134064,0.8026804322798573
4,-0.25075140328056356,0.8074651360856049
5,-0.24717522506388806,0.8123223067043613
6,-0.2542671543798482,0.816453958708586
7,-0.2754081791585257,0.8197489879073797
8,-0.285257835200103,0.8202164018973376
9,-0.2937655316747113,0.81744870999125
10,-0.3174114537790569,0.8135996084842579
11,-0.34674997077172287,0.8106618776449351
12,-0.36325104316106865,0.8079833643285429
13,-0.36898550997442525,0.805815350564523
14,-0.3635667845194002,0.8030200051863383
15,-0.3538393062591681,0.8007968924603255
16,-0.33948147039532317,0.7988298436369036
17,-0.336578269969861,0.7970612463362697
18,-0.3572135841347139,0.7947303502773747
19,-0.3947845645384512,0.7930716808385119
20,-0.4175610921811586,0.7917430400967022
21,-0.4062827213673139,0.7912676762753792
22,-0.36925121095055025,0.7912416728473176
23,-0.33305390710363786,0.790968000990179
24,-0.29663494821796393,0.7909095939530881
25,-0.2845135792553078,0.7912437196851406
26,-0.2746969404823081,0.7923154023290897
27,-0.2627201105134064,0.7933703087106831
28,-0.25075140328056356,0.7945485214277931
29,-0.24717522506388806,0.7958216986073986
30,-0.2542671543798482,0.7970232777324248
31,-0.2754081791585257,0.7981521281445346
32,-0.285257835200103,0.7992373385522422
33,-0.2937655316747113,0.8009385858171997
34,-0.3174114537790569,0.8008020024825846
35,-0.34674997077172287,0.7998009949312234
36,-0.36325104316106865,0.7980464567070102
37,-0.36898550997442525,0.7966163524080734
38,-0.3635667845194002,0.794945463082761
39,-0.3538393062591681,0.7926597043107019
40,-0.33948147039532317,0.7907781376006928
41,-0.336578269969861,0.7887879697174177
42,-0.3572135841347139,0.7868320016609566
43,-0.3947845645384512,0.7855972609946612
44,-0.4175610921811586,0.7847783970522005
45,-0.4062827213673139,0.7844769238954145
46,-0.36925121095055025,0.7846212727907003
47,-0.33305390710363786,0.7851049413020271
48,-0.29663494821796393,0.7859681922263708
49,-0.313661426256208,0.7872952731205842
50,-0.2953678402116835,0.7885717889181827
51,-0.28676601522552264,0.7899721177002292
52,-0.278907468736144,0.7914169725298027
53,-0.2793238584706552,0.7927412736837341
54,-0.2921713108176877,0.7934420106030827
55,-0.35768869006920057,0.7927508639778897
56,-0.4975938435350299,0.791396461834126
57,-0.8273430819959164,0.7916870823266701
58,-0.9788819405133392,0.7934482731545941
59,-0.9907398220644167,0.7956330715658209
60,-0.9999389552719125,0.7977417417072714
61,-0.9474573583728568,0.7993006915209031
62,-0.8229178132426449,0.8004506131625209
63,-0.7677339125647741,0.8006726447532337
64,-0.8170591148114741,0.8000275450086355
65,-0.7913854795299855,0.7993584481144843
66,-0.7116082496705446,0.7981209407595735
67,-0.6409384553507601,0.796232618925035
68,-0.5657363762859794,0.7948648967133836
69,-0.49895099438039686,0.7942525865935647
70,-0.45622058834723367,0.794021867509383
71,-0.4158012347917274,0.7941846439043394
72,-0.3457306976495122,0.7947764619688141
73,-0.313661426256208,0.7958094468393082
74,-0.2953678402116835,0.7970596230077035
75,-0.28676601522552264,0.7985115299109977
76,-0.278907468736144,0.7998770525131745
77,-0.2793238584706552,0.8013800509947887
78,-0.2921713108176877,0.8025008562081657
79,-0.35768869006920057,0.80194555984445
80,-0.4975938435350299,0.8006533362113432
81,-0.8273430819959164,0.8008235296574916
82,-0.9788819405133392,0.8022245977174021
83,-0.9907398220644167,0.8042444485008452
