,1389,1441,1566,1832,2102,2491,2571,2670,2723,2770,2794,2832,2851,2884
0,0.00017508655340000025,3.956217613885411e-05,0.00014931563907671236,0.0004761975961589389,3.338051569662441e-05,5.992389848750624e-05,3.360642566205835e-05,0.0004750512662428744,9.692863456517828e-05,3.351972065406366e-05,4.947079033627414e-05,6.016919536046358e-05,3.818486052925938e-05,2.4124315084070717e-05
1,0.00023384606271520115,4.8901483409172926e-05,0.00020030709263218894,0.0006460481423535517,4.0467245437043496e-05,7.712815538909776e-05,4.1272750721871475e-05,0.0006435491314434605,0.00012786928763461295,4.116106153843766e-05,6.127482280595805e-05,7.73591408184851e-05,4.7311576556325646e-05,2.9450849650537573e-05
2,0.00024432870791563473,5.004900208947267e-05,0.00020884157764140896,0.0006726925394625522,4.1470369706842195e-05,7.973487082076167e-05,4.2317655699513764e-05,0.0006697606654941014,0.00013300356189916346,4.1955654698251254e-05,6.276877606109361e-05,8.008513467818029e-05,4.845041114818551e-05,3.0158780871835893e-05
3,0.0002465906993543028,5.019636762693542e-05,0.00021028533176221394,0.0006805945730208659,4.166087628664554e-05,8.019088511779818e-05,4.247452596579545e-05,0.000677154788785302,0.00013455173280218314,4.2089259048743654e-05,6.301175836549826e-05,8.056166959346869e-05,4.8608609032330453e-05,3.02809034383613e-05
4,0.00024560153240623826,5.02338754021244e-05,0.00021050086039811928,0.0006845863991743382,4.171170733878479e-05,8.028450105236224e-05,4.251241828955295e-05,0.000680608495299426,0.00013483413127216639,4.21436775988822e-05,6.3078717055493e-05,8.06608706452288e-05,4.864792321153116e-05,3.0315622945003053e-05
5,0.00024539363839095035,5.02509523347568e-05,0.0002105408118102409,0.000684071848074161,4.173014542831644e-05,8.030381230979047e-05,4.2524923344070814e-05,0.0006799189852082948,0.00013483423289441476,4.216270477382614e-05,6.310451511585516e-05,8.068367820912898e-05,4.86643668802164e-05,3.0329457623621262e-05
6,0.0002454162890704686,5.0250391959924805e-05,0.00021055597385630443,0.0006845236151873826,4.17344939616925e-05,8.03048994433747e-05,4.2523274309014847e-05,0.000680281028492775,0.0001349439730910739,4.216337847330608e-05,6.310152623567293e-05,8.068760529849746e-05,4.8664095501180105e-05,3.0330328010631883e-05
7,0.00024546182563992696,5.021728357373097e-05,0.00021054726127387835,0.0006846648247287217,4.173302063880664e-05,8.028457097975742e-05,4.249773230665808e-05,0.0006803990731633102,0.00013496257589843492,4.214524959575551e-05,6.306735641135733e-05,8.067644093119067e-05,4.8634133182871804e-05,3.031064846715059e-05
8,0.00024550643656466776,5.017568094559017e-05,0.00021056425126838473,0.0006847167041243991,4.171320233713381e-05,8.026429430969401e-05,4.2479568066834354e-05,0.0006804617929516353,0.00013495234504290422,4.212216981899172e-05,6.302306958306534e-05,8.065792843176526e-05,4.8605890760257425e-05,3.02981959108849e-05
9,0.0002455288069549391,5.017153095115662e-05,0.0002105907289823247,0.0006847500325830324,4.1709285271071085e-05,8.027040913510675e-05,4.248981612713465e-05,0.0006804859028005246,0.00013495017887328554,4.212960927277393e-05,6.301496120191514e-05,8.065266005197587e-05,4.861346452139471e-05,3.0309548463103185e-05
