name,scn_name,bus,carrier,p_set
72192 H2_for_industry,eGon2035,72192,H2_for_industry,0.0
72192 H2_hgv_load,eGon2035,72192,H2_hgv_load,0.0
72193 H2_for_industry,eGon2035,72193,H2_for_industry,0.0
72193 H2_hgv_load,eGon2035,72193,H2_hgv_load,0.0
72194 H2_for_industry,eGon2035,72194,H2_for_industry,0.0
72194 H2_hgv_load,eGon2035,72194,H2_hgv_load,0.0
72195 H2_for_industry,eGon2035,72195,H2_for_industry,0.0
72195 H2_hgv_load,eGon2035,72195,H2_hgv_load,0.0
72196 H2_for_industry,eGon2035,72196,H2_for_industry,0.0
72196 H2_hgv_load,eGon2035,72196,H2_hgv_load,0.0
72197 H2_for_industry,eGon2035,72197,H2_for_industry,0.0
72197 H2_hgv_load,eGon2035,72197,H2_hgv_load,0.0
72198 H2_for_industry,eGon2035,72198,H2_for_industry,0.0
72198 H2_hgv_load,eGon2035,72198,H2_hgv_load,0.0
72199 H2_for_industry,eGon2035,72199,H2_for_industry,0.0
72199 H2_hgv_load,eGon2035,72199,H2_hgv_load,0.0
72200 H2_for_industry,eGon2035,72200,H2_for_industry,0.0
72200 H2_hgv_load,eGon2035,72200,H2_hgv_load,0.0
72201 H2_for_industry,eGon2035,72201,H2_for_industry,0.0
72201 H2_hgv_load,eGon2035,72201,H2_hgv_load,0.0
72202 H2_for_industry,eGon2035,72202,H2_for_industry,0.0
72202 H2_hgv_load,eGon2035,72202,H2_hgv_load,0.0
72203 H2_for_industry,eGon2035,72203,H2_for_industry,0.0
72203 H2_hgv_load,eGon2035,72203,H2_hgv_load,0.0
72204 H2_for_industry,eGon2035,72204,H2_for_industry,0.0
72204 H2_hgv_load,eGon2035,72204,H2_hgv_load,0.0
72205 H2_for_industry,eGon2035,72205,H2_for_industry,0.0
72205 H2_hgv_load,eGon2035,72205,H2_hgv_load,0.0
72206 H2_for_industry,eGon2035,72206,H2_for_industry,0.0
72206 H2_hgv_load,eGon2035,72206,H2_hgv_load,0.0
72207 H2_for_industry,eGon2035,72207,H2_for_industry,0.0
72207 H2_hgv_load,eGon2035,72207,H2_hgv_load,0.0
72208 H2_for_industry,eGon2035,72208,H2_for_industry,0.0
72208 H2_hgv_load,eGon2035,72208,H2_hgv_load,0.0
72209 H2_for_industry,eGon2035,72209,H2_for_industry,0.0
72209 H2_hgv_load,eGon2035,72209,H2_hgv_load,0.0
72210 H2_for_industry,eGon2035,72210,H2_for_industry,0.0
72210 H2_hgv_load,eGon2035,72210,H2_hgv_load,0.0
72211 H2_for_industry,eGon2035,72211,H2_for_industry,0.0
72211 H2_hgv_load,eGon2035,72211,H2_hgv_load,0.0
72212 H2_for_industry,eGon2035,72212,H2_for_industry,0.0
72212 H2_hgv_load,eGon2035,72212,H2_hgv_load,0.0
72213 H2_for_industry,eGon2035,72213,H2_for_industry,0.0
72213 H2_hgv_load,eGon2035,72213,H2_hgv_load,0.0
72214 central_heat,eGon2035,72214,central_heat,0.0
72215 central_heat,eGon2035,72215,central_heat,0.0
72216 central_heat,eGon2035,72216,central_heat,0.0
72217 central_heat,eGon2035,72217,central_heat,0.0
72218 central_heat,eGon2035,72218,central_heat,0.0
72219 central_heat,eGon2035,72219,central_heat,0.0
72220 central_heat,eGon2035,72220,central_heat,0.0
72221 central_heat,eGon2035,72221,central_heat,0.0
72222 central_heat,eGon2035,72222,central_heat,0.0
72223 central_heat,eGon2035,72223,central_heat,0.0
72224 central_heat,eGon2035,72224,central_heat,0.0
72225 central_heat,eGon2035,72225,central_heat,0.0
72227 central_heat,eGon2035,72227,central_heat,0.0
72228 central_heat,eGon2035,72228,central_heat,0.0
72229 central_heat,eGon2035,72229,central_heat,0.0
72230 central_heat,eGon2035,72230,central_heat,0.0
72231 central_heat,eGon2035,72231,central_heat,0.0
72232 central_heat,eGon2035,72232,central_heat,0.0
72234 central_heat,eGon2035,72234,central_heat,0.0
72235 central_heat,eGon2035,72235,central_heat,0.0
72237 central_heat,eGon2035,72237,central_heat,0.0
72239 central_heat,eGon2035,72239,central_heat,0.0
72240 central_heat,eGon2035,72240,central_heat,0.0
72241 central_heat,eGon2035,72241,central_heat,0.0
72242 central_heat,eGon2035,72242,central_heat,0.0
72243 central_heat,eGon2035,72243,central_heat,0.0
72245 central_heat,eGon2035,72245,central_heat,0.0
72246 central_heat,eGon2035,72246,central_heat,0.0
72248 central_heat,eGon2035,72248,central_heat,0.0
72249 central_heat,eGon2035,72249,central_heat,0.0
72251 central_heat,eGon2035,72251,central_heat,0.0
72252 central_heat,eGon2035,72252,central_heat,0.0
72253 central_heat,eGon2035,72253,central_heat,0.0
72254 central_heat,eGon2035,72254,central_heat,0.0
72255 central_heat,eGon2035,72255,central_heat,0.0
72256 central_heat,eGon2035,72256,central_heat,0.0
72257 central_heat,eGon2035,72257,central_heat,0.0
72260 central_heat,eGon2035,72260,central_heat,0.0
72261 central_heat,eGon2035,72261,central_heat,0.0
72262 central_heat,eGon2035,72262,central_heat,0.0
72263 central_heat,eGon2035,72263,central_heat,0.0
72265 central_heat,eGon2035,72265,central_heat,0.0
72269 central_heat,eGon2035,72269,central_heat,0.0
72270 central_heat,eGon2035,72270,central_heat,0.0
72272 central_heat,eGon2035,72272,central_heat,0.0
72273 central_heat,eGon2035,72273,central_heat,0.0
72274 central_heat,eGon2035,72274,central_heat,0.0
72275 central_heat,eGon2035,72275,central_heat,0.0
72276 central_heat,eGon2035,72276,central_heat,0.0
72277 central_heat,eGon2035,72277,central_heat,0.0
72279 central_heat,eGon2035,72279,central_heat,0.0
72280 central_heat,eGon2035,72280,central_heat,0.0
72281 central_heat,eGon2035,72281,central_heat,0.0
72282 central_heat,eGon2035,72282,central_heat,0.0
72284 central_heat,eGon2035,72284,central_heat,0.0
72285 central_heat,eGon2035,72285,central_heat,0.0
72286 central_heat,eGon2035,72286,central_heat,0.0
72288 central_heat,eGon2035,72288,central_heat,0.0
72289 central_heat,eGon2035,72289,central_heat,0.0
72290 central_heat,eGon2035,72290,central_heat,0.0
72291 central_heat,eGon2035,72291,central_heat,0.0
72292 central_heat,eGon2035,72292,central_heat,0.0
72293 central_heat,eGon2035,72293,central_heat,0.0
72294 central_heat,eGon2035,72294,central_heat,0.0
72295 central_heat,eGon2035,72295,central_heat,0.0
72296 central_heat,eGon2035,72296,central_heat,0.0
72297 central_heat,eGon2035,72297,central_heat,0.0
72298 central_heat,eGon2035,72298,central_heat,0.0
72299 central_heat,eGon2035,72299,central_heat,0.0
72300 central_heat,eGon2035,72300,central_heat,0.0
72301 central_heat,eGon2035,72301,central_heat,0.0
72302 central_heat,eGon2035,72302,central_heat,0.0
72303 central_heat,eGon2035,72303,central_heat,0.0
72304 central_heat,eGon2035,72304,central_heat,0.0
72307 central_heat,eGon2035,72307,central_heat,0.0
72308 central_heat,eGon2035,72308,central_heat,0.0
72310 central_heat,eGon2035,72310,central_heat,0.0
72311 central_heat,eGon2035,72311,central_heat,0.0
72312 central_heat,eGon2035,72312,central_heat,0.0
72314 central_heat,eGon2035,72314,central_heat,0.0
72315 central_heat,eGon2035,72315,central_heat,0.0
72316 central_heat,eGon2035,72316,central_heat,0.0
72318 central_heat,eGon2035,72318,central_heat,0.0
72319 central_heat,eGon2035,72319,central_heat,0.0
72320 central_heat,eGon2035,72320,central_heat,0.0
72321 central_heat,eGon2035,72321,central_heat,0.0
72322 central_heat,eGon2035,72322,central_heat,0.0
72325 central_heat,eGon2035,72325,central_heat,0.0
72328 central_heat,eGon2035,72328,central_heat,0.0
72329 central_heat,eGon2035,72329,central_heat,0.0
72330 central_heat,eGon2035,72330,central_heat,0.0
72331 central_heat,eGon2035,72331,central_heat,0.0
72333 central_heat,eGon2035,72333,central_heat,0.0
72334 central_heat,eGon2035,72334,central_heat,0.0
72335 central_heat,eGon2035,72335,central_heat,0.0
72336 central_heat,eGon2035,72336,central_heat,0.0
72337 central_heat,eGon2035,72337,central_heat,0.0
72338 central_heat,eGon2035,72338,central_heat,0.0
72339 central_heat,eGon2035,72339,central_heat,0.0
72340 central_heat,eGon2035,72340,central_heat,0.0
72341 central_heat,eGon2035,72341,central_heat,0.0
72343 central_heat,eGon2035,72343,central_heat,0.0
72344 central_heat,eGon2035,72344,central_heat,0.0
72345 central_heat,eGon2035,72345,central_heat,0.0
72348 central_heat,eGon2035,72348,central_heat,0.0
72349 central_heat,eGon2035,72349,central_heat,0.0
72350 central_heat,eGon2035,72350,central_heat,0.0
72351 central_heat,eGon2035,72351,central_heat,0.0
72352 central_heat,eGon2035,72352,central_heat,0.0
72356 central_heat,eGon2035,72356,central_heat,0.0
72357 central_heat,eGon2035,72357,central_heat,0.0
72359 central_heat,eGon2035,72359,central_heat,0.0
72361 central_heat,eGon2035,72361,central_heat,0.0
72362 central_heat,eGon2035,72362,central_heat,0.0
72364 central_heat,eGon2035,72364,central_heat,0.0
72367 central_heat,eGon2035,72367,central_heat,0.0
72368 central_heat,eGon2035,72368,central_heat,0.0
72369 central_heat,eGon2035,72369,central_heat,0.0
72370 central_heat,eGon2035,72370,central_heat,0.0
72371 central_heat,eGon2035,72371,central_heat,0.0
72372 central_heat,eGon2035,72372,central_heat,0.0
72373 central_heat,eGon2035,72373,central_heat,0.0
72374 central_heat,eGon2035,72374,central_heat,0.0
72375 central_heat,eGon2035,72375,central_heat,0.0
72376 central_heat,eGon2035,72376,central_heat,0.0
72377 central_heat,eGon2035,72377,central_heat,0.0
72378 central_heat,eGon2035,72378,central_heat,0.0
72379 central_heat,eGon2035,72379,central_heat,0.0
72380 central_heat,eGon2035,72380,central_heat,0.0
72382 central_heat,eGon2035,72382,central_heat,0.0
72383 central_heat,eGon2035,72383,central_heat,0.0
72385 central_heat,eGon2035,72385,central_heat,0.0
72390 central_heat,eGon2035,72390,central_heat,0.0
72391 central_heat,eGon2035,72391,central_heat,0.0
72392 central_heat,eGon2035,72392,central_heat,0.0
72393 central_heat,eGon2035,72393,central_heat,0.0
72395 central_heat,eGon2035,72395,central_heat,0.0
72396 central_heat,eGon2035,72396,central_heat,0.0
72397 central_heat,eGon2035,72397,central_heat,0.0
72398 central_heat,eGon2035,72398,central_heat,0.0
72399 central_heat,eGon2035,72399,central_heat,0.0
72400 central_heat,eGon2035,72400,central_heat,0.0
72401 central_heat,eGon2035,72401,central_heat,0.0
72408 central_heat,eGon2035,72408,central_heat,0.0
72409 central_heat,eGon2035,72409,central_heat,0.0
72410 central_heat,eGon2035,72410,central_heat,0.0
72412 central_heat,eGon2035,72412,central_heat,0.0
72413 central_heat,eGon2035,72413,central_heat,0.0
72414 central_heat,eGon2035,72414,central_heat,0.0
72415 central_heat,eGon2035,72415,central_heat,0.0
72417 central_heat,eGon2035,72417,central_heat,0.0
72418 central_heat,eGon2035,72418,central_heat,0.0
72419 central_heat,eGon2035,72419,central_heat,0.0
72420 central_heat,eGon2035,72420,central_heat,0.0
72421 central_heat,eGon2035,72421,central_heat,0.0
72422 central_heat,eGon2035,72422,central_heat,0.0
72425 central_heat,eGon2035,72425,central_heat,0.0
72428 central_heat,eGon2035,72428,central_heat,0.0
72429 central_heat,eGon2035,72429,central_heat,0.0
72430 central_heat,eGon2035,72430,central_heat,0.0
72431 central_heat,eGon2035,72431,central_heat,0.0
72432 central_heat,eGon2035,72432,central_heat,0.0
72433 central_heat,eGon2035,72433,central_heat,0.0
72434 central_heat,eGon2035,72434,central_heat,0.0
72435 central_heat,eGon2035,72435,central_heat,0.0
72440 central_heat,eGon2035,72440,central_heat,0.0
72442 central_heat,eGon2035,72442,central_heat,0.0
72443 central_heat,eGon2035,72443,central_heat,0.0
72444 central_heat,eGon2035,72444,central_heat,0.0
72449 central_heat,eGon2035,72449,central_heat,0.0
72450 central_heat,eGon2035,72450,central_heat,0.0
72451 central_heat,eGon2035,72451,central_heat,0.0
72452 central_heat,eGon2035,72452,central_heat,0.0
72453 central_heat,eGon2035,72453,central_heat,0.0
72454 central_heat,eGon2035,72454,central_heat,0.0
72458 central_heat,eGon2035,72458,central_heat,0.0
72459 central_heat,eGon2035,72459,central_heat,0.0
72461 central_heat,eGon2035,72461,central_heat,0.0
72463 central_heat,eGon2035,72463,central_heat,0.0
72464 central_heat,eGon2035,72464,central_heat,0.0
72465 central_heat,eGon2035,72465,central_heat,0.0
72466 central_heat,eGon2035,72466,central_heat,0.0
72468 central_heat,eGon2035,72468,central_heat,0.0
72470 central_heat,eGon2035,72470,central_heat,0.0
72472 central_heat,eGon2035,72472,central_heat,0.0
72473 central_heat,eGon2035,72473,central_heat,0.0
72476 central_heat,eGon2035,72476,central_heat,0.0
72478 central_heat,eGon2035,72478,central_heat,0.0
72481 central_heat,eGon2035,72481,central_heat,0.0
72482 central_heat,eGon2035,72482,central_heat,0.0
72483 central_heat,eGon2035,72483,central_heat,0.0
72484 central_heat,eGon2035,72484,central_heat,0.0
72485 central_heat,eGon2035,72485,central_heat,0.0
72486 central_heat,eGon2035,72486,central_heat,0.0
72488 central_heat,eGon2035,72488,central_heat,0.0
72489 central_heat,eGon2035,72489,central_heat,0.0
72490 central_heat,eGon2035,72490,central_heat,0.0
72491 central_heat,eGon2035,72491,central_heat,0.0
72494 central_heat,eGon2035,72494,central_heat,0.0
72495 central_heat,eGon2035,72495,central_heat,0.0
72503 central_heat,eGon2035,72503,central_heat,0.0
72504 central_heat,eGon2035,72504,central_heat,0.0
72505 central_heat,eGon2035,72505,central_heat,0.0
72506 central_heat,eGon2035,72506,central_heat,0.0
72510 central_heat,eGon2035,72510,central_heat,0.0
72512 central_heat,eGon2035,72512,central_heat,0.0
72513 central_heat,eGon2035,72513,central_heat,0.0
72514 central_heat,eGon2035,72514,central_heat,0.0
72515 central_heat,eGon2035,72515,central_heat,0.0
72516 central_heat,eGon2035,72516,central_heat,0.0
72517 central_heat,eGon2035,72517,central_heat,0.0
72518 central_heat,eGon2035,72518,central_heat,0.0
72519 central_heat,eGon2035,72519,central_heat,0.0
72522 central_heat,eGon2035,72522,central_heat,0.0
72523 central_heat,eGon2035,72523,central_heat,0.0
72524 central_heat,eGon2035,72524,central_heat,0.0
72525 central_heat,eGon2035,72525,central_heat,0.0
72526 central_heat,eGon2035,72526,central_heat,0.0
72527 central_heat,eGon2035,72527,central_heat,0.0
72528 central_heat,eGon2035,72528,central_heat,0.0
72530 central_heat,eGon2035,72530,central_heat,0.0
72531 central_heat,eGon2035,72531,central_heat,0.0
72532 central_heat,eGon2035,72532,central_heat,0.0
72534 central_heat,eGon2035,72534,central_heat,0.0
72535 central_heat,eGon2035,72535,central_heat,0.0
72538 central_heat,eGon2035,72538,central_heat,0.0
72541 central_heat,eGon2035,72541,central_heat,0.0
72543 central_heat,eGon2035,72543,central_heat,0.0
72544 central_heat,eGon2035,72544,central_heat,0.0
72546 central_heat,eGon2035,72546,central_heat,0.0
72549 central_heat,eGon2035,72549,central_heat,0.0
72551 central_heat,eGon2035,72551,central_heat,0.0
72552 central_heat,eGon2035,72552,central_heat,0.0
8 AC,eGon2035,8,AC,0.0
8 H2_for_industry,eGon2035,8,H2_for_industry,1694.1099472916665
9 AC,eGon2035,9,AC,0.0
