name,scn_name,bus,carrier,e_nom,e_nom_max,e_initial,capital_cost,e_nom_opt
72160 H2_overground,eGon2035,72160,H2_overground,106.0472403013418,inf,5.077726244589054,44.88727243648892,106.0472403013418
72161 H2_overground,eGon2035,72161,H2_overground,6.317559895518293,inf,3.223778257911351,44.88727243648892,6.317559895518293
72162 H2_overground,eGon2035,72162,H2_overground,8.875223177030465,inf,4.4956415261598694,44.88727243648892,8.875223177030465
72163 H2_overground,eGon2035,72163,H2_overground,6.913846216258468,inf,3.505233845975005,44.88727243648892,6.913846216258468
72164 H2_overground,eGon2035,72164,H2_overground,51.70775855097557,inf,1.8274970805984263,44.88727243648892,51.70775855097557
72165 H2_overground,eGon2035,72165,H2_overground,23.843255111546675,inf,11.309773875952581,44.88727243648892,23.843255111546675
72166 H2_overground,eGon2035,72166,H2_overground,208.1618855785874,inf,3.0133350411612287,44.88727243648892,208.1618855785874
72167 H2_overground,eGon2035,72167,H2_overground,57.65474154879334,inf,1.7859963009210436,44.88727243648892,57.65474154879334
72168 H2_overground,eGon2035,72168,H2_overground,64.77499620203716,inf,3.7228567016247336,44.88727243648892,64.77499620203716
72169 H2_overground,eGon2035,72169,H2_overground,307.3525922674755,inf,1.6430978806753804,44.88727243648892,307.3525922674755
72170 H2_overground,eGon2035,72170,H2_overground,18.358862817462853,inf,9.861843182192462,44.88727243648892,18.358862817462853
72171 H2_overground,eGon2035,72171,H2_overground,60.394421430887974,inf,1.435318824351088,44.88727243648892,60.394421430887974
72172 H2_overground,eGon2035,72172,H2_overground,71.95218026513129,inf,1.5480386491566076,44.88727243648892,71.95218026513129
72173 H2_overground,eGon2035,72173,H2_overground,31.8277672078811,inf,1.329297659798998,44.88727243648892,31.8277672078811
72174 H2_overground,eGon2035,72174,H2_overground,2.4413557585641383,inf,1.2461465922238943,44.88727243648892,2.4413557585641383
72175 H2_overground,eGon2035,72175,H2_overground,110.41846657855396,inf,2.4849582443746483,44.88727243648892,110.41846657855396
72176 H2_overground,eGon2035,72176,H2_overground,40.51134351856431,inf,1.7971975665185007,44.88727243648892,40.51134351856431
72177 H2_overground,eGon2035,72177,H2_overground,26.288325110410774,inf,3.456023487310614,44.88727243648892,26.288325110410774
72178 H2_overground,eGon2035,72178,H2_overground,2.1842474712767697,inf,1.0733831451734637,44.88727243648892,2.1842474712767697
72179 H2_overground,eGon2035,72179,H2_overground,7.604496319148129,inf,3.8312193536752672,44.88727243648892,7.604496319148129
72180 H2_overground,eGon2035,72180,H2_overground,4.813602468208885,inf,2.2535003321373637,44.88727243648892,4.813602468208885
72181 H2_overground,eGon2035,72181,H2_overground,25.196069401774558,inf,2.8377254323428387,44.88727243648892,25.196069401774558
72182 H2_overground,eGon2035,72182,H2_overground,2.7018362742834863,inf,1.3748397915647668,44.88727243648892,2.7018362742834863
72183 H2_overground,eGon2035,72183,H2_overground,121.5080753801592,inf,1.796836402263336,44.88727243648892,121.5080753801592
72184 H2_overground,eGon2035,72184,H2_overground,5.338643013121535,inf,2.693232292374107,44.88727243648892,5.338643013121535
72185 H2_overground,eGon2035,72185,H2_overground,7.839447462971794,inf,3.951366821447137,44.88727243648892,7.839447462971794
72186 H2_overground,eGon2035,72186,H2_overground,35.40165818040027,inf,1.2099397420984497,44.88727243648892,35.40165818040027
72187 H2_overground,eGon2035,72187,H2_overground,103.74032381600355,inf,2.2844863040654757,44.88727243648892,103.74032381600355
72188 H2_overground,eGon2035,72188,H2_overground,74.06309888284122,inf,2.7360020180491533,44.88727243648892,74.06309888284122
72189 H2_overground,eGon2035,72189,H2_overground,24.599955048386732,inf,3.91589599077468,44.88727243648892,24.599955048386732
72190 H2_overground,eGon2035,72190,H2_overground,2.452725853222696,inf,1.2539820840452462,44.88727243648892,2.452725853222696
72191 H2_overground,eGon2035,72191,H2_overground,6.530943831870386,inf,3.3201402101070423,44.88727243648892,6.530943831870386
72192 H2_overground,eGon2035,72192,H2_overground,4.122593236501359,inf,2.0922620098714195,44.88727243648892,4.122593236501359
72193 H2_overground,eGon2035,72193,H2_overground,61.227501808734246,inf,1.8496223888166323,44.88727243648892,61.227501808734246
72194 H2_overground,eGon2035,72194,H2_overground,2.5639264244020854,inf,1.246011365939839,44.88727243648892,2.5639264244020854
72195 H2_overground,eGon2035,72195,H2_overground,4.552406479333864,inf,3.2349543877623943,44.88727243648892,4.552406479333864
72196 H2_overground,eGon2035,72196,H2_overground,102.27371535417213,inf,0.6610548500104443,44.88727243648892,102.27371535417213
72197 H2_overground,eGon2035,72197,H2_overground,2.380602200026405,inf,1.1639029642840408,44.88727243648892,2.380602200026405
72198 H2_overground,eGon2035,72198,H2_overground,3.1450552257106428,inf,1.5901240322391441,44.88727243648892,3.1450552257106428
72199 H2_overground,eGon2035,72199,H2_overground,3.170977487223232,inf,1.6145191228770996,44.88727243648892,3.170977487223232
72200 H2_overground,eGon2035,72200,H2_overground,7.703664246153552,inf,3.9140070532146622,44.88727243648892,7.703664246153552
72201 H2_overground,eGon2035,72201,H2_overground,2.013533383799869,inf,0.9903542373167766,44.88727243648892,2.013533383799869
72202 H2_overground,eGon2035,72202,H2_overground,20.48263072116872,inf,0.5774307920613637,44.88727243648892,20.48263072116872
72203 H2_overground,eGon2035,72203,H2_overground,3.560787631224586,inf,1.804480415520569,44.88727243648892,3.560787631224586
72204 H2_overground,eGon2035,72204,H2_overground,157.22171182215575,inf,2.9451070093458136,44.88727243648892,157.22171182215575
72205 H2_overground,eGon2035,72205,H2_overground,4.291616495789464,inf,2.0696818022386063,44.88727243648892,4.291616495789464
72206 H2_overground,eGon2035,72206,H2_overground,51.15658284383743,inf,1.2755338834563263,44.88727243648892,51.15658284383743
72207 H2_overground,eGon2035,72207,H2_overground,2.1658185808463255,inf,1.0399595593893871,44.88727243648892,2.1658185808463255
72208 H2_overground,eGon2035,72208,H2_overground,12.859766090732649,inf,6.426848347720144,44.88727243648892,12.859766090732649
72209 H2_overground,eGon2035,72209,H2_overground,120.91745511542,inf,3.5624312855821767,44.88727243648892,120.91745511542
72210 H2_overground,eGon2035,72210,H2_overground,118.61746589094933,inf,3.5011658264185876,44.88727243648892,118.61746589094933
72211 H2_overground,eGon2035,72211,H2_overground,3.041214095726557,inf,1.4584007215773034,44.88727243648892,3.041214095726557
72212 H2_overground,eGon2035,72212,H2_overground,2.4389027845241342,inf,1.236994278786117,44.88727243648892,2.4389027845241342
72213 H2_overground,eGon2035,72213,H2_overground,2.321292851178533,inf,1.1624774325237597,44.88727243648892,2.321292851178533
72553 central_heat_store,eGon2035,72553,central_heat_store,72.61470417517086,inf,34.89851580825633,0.7075806700525911,72.61470417517086
72554 central_heat_store,eGon2035,72554,central_heat_store,72.34881064274627,inf,34.61458814089994,0.7075806700525911,72.34881064274627
72555 central_heat_store,eGon2035,72555,central_heat_store,78.42469709839949,inf,14.920598499361718,0.7075806700525911,78.42469709839949
72556 central_heat_store,eGon2035,72556,central_heat_store,69.41948998513135,inf,31.686109437053428,0.7075806700525911,69.41948998513135
72557 central_heat_store,eGon2035,72557,central_heat_store,98.31253738617517,inf,15.94923476393421,0.7075806700525911,98.31253738617517
72558 central_heat_store,eGon2035,72558,central_heat_store,75.72403478504542,inf,37.99087600659809,0.707580670052591,75.72403478504542
72559 central_heat_store,eGon2035,72559,central_heat_store,70.85009260990454,inf,33.106047909769835,0.7075806700525911,70.85009260990454
72560 central_heat_store,eGon2035,72560,central_heat_store,72.45016501805142,inf,34.689864384045975,0.7075806700525911,72.45016501805142
72561 central_heat_store,eGon2035,72561,central_heat_store,71.04419497366807,inf,33.278848032759754,0.7075806700525911,71.04419497366807
72562 central_heat_store,eGon2035,72562,central_heat_store,71.69798918589238,inf,33.95739316102335,0.707580670052591,71.69798918589238
72563 central_heat_store,eGon2035,72563,central_heat_store,69.5437974699922,inf,31.81046264748806,0.7075806700525911,69.5437974699922
72564 central_heat_store,eGon2035,72564,central_heat_store,74.72495225221463,inf,36.96718508767485,0.7075806700525911,74.72495225221463
72565 central_heat_store,eGon2035,72565,central_heat_store,73.9408308163132,inf,36.242654866337745,0.7075806700525911,73.9408308163132
72566 central_heat_store,eGon2035,72566,central_heat_store,75.2540983015264,inf,37.49132071599297,0.7075806700525911,75.2540983015264
72567 central_heat_store,eGon2035,72567,central_heat_store,73.21448130269819,inf,35.48482019694726,0.7075806700525911,73.21448130269819
72568 central_heat_store,eGon2035,72568,central_heat_store,336.4827428141738,inf,5.324503796757501,0.7075806700525911,336.4827428141738
72569 central_heat_store,eGon2035,72569,central_heat_store,72.69483045837043,inf,34.94102569730558,0.707580670052591,72.69483045837043
72570 central_heat_store,eGon2035,72570,central_heat_store,126.96685215829345,inf,21.925075019356687,0.7075806700525911,126.96685215829345
72571 central_heat_store,eGon2035,72571,central_heat_store,70.41858459946761,inf,31.026233722474892,0.7075806700525911,70.41858459946761
72572 central_heat_store,eGon2035,72572,central_heat_store,75.26778032715828,inf,23.71334120755605,0.7075806700525911,75.26778032715828
72573 central_heat_store,eGon2035,72573,central_heat_store,69.85119328984048,inf,31.152913795637915,0.707580670052591,69.85119328984048
72574 central_heat_store,eGon2035,72574,central_heat_store,71.5264229125231,inf,33.763817499889605,0.7075806700525911,71.5264229125231
72575 central_heat_store,eGon2035,72575,central_heat_store,76.15747991021101,inf,38.39516881059305,0.7075806700525911,76.15747991021101
72576 central_heat_store,eGon2035,72576,central_heat_store,73.60683698477317,inf,35.87559674142118,0.7075806700525911,73.60683698477317
72577 central_heat_store,eGon2035,72577,central_heat_store,69.77822712658828,inf,32.03453615341386,0.7075806700525911,69.77822712658828
72578 central_heat_store,eGon2035,72578,central_heat_store,72.82997591388357,inf,35.08533311938002,0.707580670052591,72.82997591388357
72579 central_heat_store,eGon2035,72579,central_heat_store,72.18214615989902,inf,34.4382612445048,0.7075806700525911,72.18214615989902
72580 central_heat_store,eGon2035,72580,central_heat_store,69.36644600381243,inf,31.64992425980622,0.7075806700525911,69.36644600381243
72581 central_heat_store,eGon2035,72581,central_heat_store,101.35259259780078,inf,22.148109831863103,0.7075806700525911,101.35259259780078
72582 central_heat_store,eGon2035,72582,central_heat_store,73.24584220666512,inf,35.50994227422187,0.7075806700525911,73.24584220666512
72583 central_heat_store,eGon2035,72583,central_heat_store,76.08980484739968,inf,38.361985085540226,0.7075806700525911,76.08980484739968
72584 central_heat_store,eGon2035,72584,central_heat_store,73.7753685344652,inf,36.0472194915985,0.7075806700525911,73.7753685344652
72585 central_heat_store,eGon2035,72585,central_heat_store,69.69369418379989,inf,31.954121614378636,0.7075806700525911,69.69369418379989
72586 central_heat_store,eGon2035,72586,central_heat_store,75.92013122041753,inf,27.941831361011275,0.7075806700525911,75.92013122041753
72587 central_heat_store,eGon2035,72587,central_heat_store,69.50120244849415,inf,31.10493943200163,0.707580670052591,69.50120244849415
72588 central_heat_store,eGon2035,72588,central_heat_store,71.43281820711088,inf,25.271791687448207,0.7075806700525911,71.43281820711088
72589 central_heat_store,eGon2035,72589,central_heat_store,69.72730707923039,inf,32.00072547552869,0.7075806700525911,69.72730707923039
72590 central_heat_store,eGon2035,72590,central_heat_store,71.53271237369808,inf,33.50690128238073,0.7075806700525911,71.53271237369808
72591 central_heat_store,eGon2035,72591,central_heat_store,77.32489319813102,inf,28.389991757642925,0.7075806700525911,77.32489319813102
72592 central_heat_store,eGon2035,72592,central_heat_store,70.47949917995783,inf,32.73858530706466,0.707580670052591,70.47949917995783
72593 central_heat_store,eGon2035,72593,central_heat_store,70.61978463117708,inf,32.87845335677047,0.707580670052591,70.61978463117708
72594 central_heat_store,eGon2035,72594,central_heat_store,73.95658704938046,inf,36.233679668621484,0.7075806700525911,73.95658704938046
72595 central_heat_store,eGon2035,72595,central_heat_store,73.61704878449127,inf,35.87492154991044,0.707580670052591,73.61704878449127
72596 central_heat_store,eGon2035,72596,central_heat_store,74.56520852479966,inf,36.819079145642164,0.7075806700525911,74.56520852479966
72597 central_heat_store,eGon2035,72597,central_heat_store,71.67248869723286,inf,33.96551509017145,0.7075806700525911,71.67248869723286
72598 central_heat_store,eGon2035,72598,central_heat_store,1867.161289053387,inf,324.6757101648954,0.707580670052591,1867.161289053387
72599 central_heat_store,eGon2035,72599,central_heat_store,80.74729659111827,inf,16.518071312141313,0.7075806700525911,80.74729659111827
72600 central_heat_store,eGon2035,72600,central_heat_store,70.25379788145666,inf,32.51269961727329,0.7075806700525911,70.25379788145666
72601 central_heat_store,eGon2035,72601,central_heat_store,259.5699234076569,inf,19.03300360171749,0.707580670052591,259.5699234076569
72602 central_heat_store,eGon2035,72602,central_heat_store,76.14249653544579,inf,38.42490603209537,0.707580670052591,76.14249653544579
72603 central_heat_store,eGon2035,72603,central_heat_store,76.12599719194868,inf,38.367645118181585,0.707580670052591,76.12599719194868
72604 central_heat_store,eGon2035,72604,central_heat_store,73.81428705620903,inf,36.076304555908685,0.7075806700525911,73.81428705620903
72605 central_heat_store,eGon2035,72605,central_heat_store,75.43331982784534,inf,37.70762040723993,0.7075806700525911,75.43331982784534
72606 central_heat_store,eGon2035,72606,central_heat_store,71.60837185361541,inf,33.89470144355184,0.7075806700525911,71.60837185361541
72607 central_heat_store,eGon2035,72607,central_heat_store,69.60845143566424,inf,31.871492067398762,0.7075806700525911,69.60845143566424
72608 central_heat_store,eGon2035,72608,central_heat_store,69.35286580219551,inf,31.627730217242945,0.7075806700525911,69.35286580219551
72609 central_heat_store,eGon2035,72609,central_heat_store,70.03793645291213,inf,32.30245664691752,0.7075806700525911,70.03793645291213
72610 central_heat_store,eGon2035,72610,central_heat_store,69.78282171979708,inf,32.04556694116978,0.7075806700525911,69.78282171979708
72611 central_heat_store,eGon2035,72611,central_heat_store,72.56695969788251,inf,34.83078346890814,0.7075806700525911,72.56695969788251
72612 central_heat_store,eGon2035,72612,central_heat_store,75.73199814419407,inf,37.98345455197478,0.707580670052591,75.73199814419407
72613 central_heat_store,eGon2035,72613,central_heat_store,69.36804280387081,inf,31.627351436185116,0.7075806700525911,69.36804280387081
72614 central_heat_store,eGon2035,72614,central_heat_store,72.0513537147319,inf,34.31316152194205,0.7075806700525911,72.0513537147319
72615 central_heat_store,eGon2035,72615,central_heat_store,69.37786184324449,inf,31.64024226514899,0.707580670052591,69.37786184324449
72616 central_heat_store,eGon2035,72616,central_heat_store,72.98702745444875,inf,24.207387423863388,0.7075806700525911,72.98702745444875
72617 central_heat_store,eGon2035,72617,central_heat_store,71.28817068448848,inf,33.548123191942594,0.7075806700525911,71.28817068448848
72618 central_heat_store,eGon2035,72618,central_heat_store,73.38335870173152,inf,35.69183815757032,0.707580670052591,73.38335870173152
72619 central_heat_store,eGon2035,72619,central_heat_store,73.19084876530957,inf,35.45794919687195,0.7075806700525911,73.19084876530957
72620 central_heat_store,eGon2035,72620,central_heat_store,79.7191202767785,inf,19.887549614742355,0.7075806700525911,79.7191202767785
72621 central_heat_store,eGon2035,72621,central_heat_store,70.11144547412377,inf,32.39362938027352,0.7075806700525911,70.11144547412377
72622 central_heat_store,eGon2035,72622,central_heat_store,69.80779014523944,inf,30.590671055545137,0.7075806700525911,69.80779014523944
72623 central_heat_store,eGon2035,72623,central_heat_store,75.14453726531264,inf,37.41462387941293,0.707580670052591,75.14453726531264
72624 central_heat_store,eGon2035,72624,central_heat_store,75.305222458946,inf,37.576393411553084,0.7075806700525911,75.305222458946
72625 central_heat_store,eGon2035,72625,central_heat_store,69.68975899501476,inf,31.840360424039808,0.7075806700525911,69.68975899501476
72626 central_heat_store,eGon2035,72626,central_heat_store,73.28134522342525,inf,35.554952018759,0.7075806700525911,73.28134522342525
72627 central_heat_store,eGon2035,72627,central_heat_store,70.222337544377,inf,32.46699243814473,0.7075806700525911,70.222337544377
72628 central_heat_store,eGon2035,72628,central_heat_store,73.09789396593312,inf,35.35765760837697,0.7075806700525911,73.09789396593312
72629 central_heat_store,eGon2035,72629,central_heat_store,73.04740505178013,inf,35.32892042735709,0.7075806700525911,73.04740505178013
72630 central_heat_store,eGon2035,72630,central_heat_store,72.04102478218041,inf,34.323132896799706,0.7075806700525911,72.04102478218041
72631 central_heat_store,eGon2035,72631,central_heat_store,76.17867129879649,inf,32.414681112243905,0.707580670052591,76.17867129879649
72632 central_heat_store,eGon2035,72632,central_heat_store,69.40681182585287,inf,31.68088953694275,0.7075806700525911,69.40681182585287
72633 central_heat_store,eGon2035,72633,central_heat_store,70.1933342113361,inf,32.43814401713778,0.7075806700525911,70.1933342113361
72634 central_heat_store,eGon2035,72634,central_heat_store,71.26553153300316,inf,33.542688259270044,0.7075806700525911,71.26553153300316
72635 central_heat_store,eGon2035,72635,central_heat_store,73.58405748142134,inf,35.843438735791494,0.7075806700525911,73.58405748142134
72636 central_heat_store,eGon2035,72636,central_heat_store,88.99516413732891,inf,51.203272555441636,0.707580670052591,88.99516413732891
72637 central_heat_store,eGon2035,72637,central_heat_store,90.69775889066001,inf,17.31179982171405,0.7075806700525911,90.69775889066001
72638 central_heat_store,eGon2035,72638,central_heat_store,71.23971752386026,inf,33.49089692108055,0.7075806700525911,71.23971752386026
72639 central_heat_store,eGon2035,72639,central_heat_store,70.23026069228303,inf,32.507056475038155,0.7075806700525911,70.23026069228303
72640 central_heat_store,eGon2035,72640,central_heat_store,70.48726666145514,inf,32.75061936899896,0.7075806700525911,70.48726666145514
72641 central_heat_store,eGon2035,72641,central_heat_store,73.62837087648697,inf,35.907895062663926,0.7075806700525911,73.62837087648697
72642 central_heat_store,eGon2035,72642,central_heat_store,71.84127399714356,inf,34.116209523963384,0.7075806700525911,71.84127399714356
72643 central_heat_store,eGon2035,72643,central_heat_store,73.36702143536586,inf,23.52762708690864,0.7075806700525911,73.36702143536586
72644 central_heat_store,eGon2035,72644,central_heat_store,74.59649174983615,inf,36.859276775059655,0.7075806700525911,74.59649174983615
72645 central_heat_store,eGon2035,72645,central_heat_store,74.13686057637734,inf,36.421567379798205,0.7075806700525911,74.13686057637734
72646 central_heat_store,eGon2035,72646,central_heat_store,69.75063541828587,inf,32.01038372274636,0.7075806700525911,69.75063541828587
72647 central_heat_store,eGon2035,72647,central_heat_store,69.34794033631297,inf,31.62306823039624,0.707580670052591,69.34794033631297
72648 central_heat_store,eGon2035,72648,central_heat_store,73.56696244375107,inf,35.83810567113346,0.7075806700525911,73.56696244375107
72649 central_heat_store,eGon2035,72649,central_heat_store,74.74601205561534,inf,36.99245862240165,0.7075806700525911,74.74601205561534
72650 central_heat_store,eGon2035,72650,central_heat_store,71.73416052834159,inf,34.00104420328998,0.7075806700525911,71.73416052834159
72651 central_heat_store,eGon2035,72651,central_heat_store,74.6544669702349,inf,36.90044298762649,0.7075806700525911,74.6544669702349
72652 central_heat_store,eGon2035,72652,central_heat_store,70.81065991649234,inf,33.07549641530103,0.7075806700525911,70.81065991649234
72653 central_heat_store,eGon2035,72653,central_heat_store,70.21325076993944,inf,32.475753105170135,0.7075806700525911,70.21325076993944
72654 central_heat_store,eGon2035,72654,central_heat_store,76.12593416335538,inf,38.3962785470475,0.7075806700525911,76.12593416335538
72655 central_heat_store,eGon2035,72655,central_heat_store,74.09650871238169,inf,36.39494817441104,0.7075806700525911,74.09650871238169
72656 central_heat_store,eGon2035,72656,central_heat_store,71.50889669305599,inf,33.76423780784331,0.7075806700525911,71.50889669305599
72657 central_heat_store,eGon2035,72657,central_heat_store,74.11414602950178,inf,36.4017539185203,0.7075806700525911,74.11414602950178
72658 central_heat_store,eGon2035,72658,central_heat_store,69.50840901643978,inf,31.771743902081788,0.707580670052591,69.50840901643978
72659 central_heat_store,eGon2035,72659,central_heat_store,69.67797210354917,inf,31.941599532499012,0.7075806700525911,69.67797210354917
72660 central_heat_store,eGon2035,72660,central_heat_store,73.11576942297773,inf,35.38438157336421,0.7075806700525911,73.11576942297773
72661 central_heat_store,eGon2035,72661,central_heat_store,74.51704861006155,inf,36.778476429254766,0.7075806700525911,74.51704861006155
72662 central_heat_store,eGon2035,72662,central_heat_store,71.01318849186039,inf,33.26885633050543,0.7075806700525911,71.01318849186039
72663 central_heat_store,eGon2035,72663,central_heat_store,69.43070929384177,inf,31.693147296979504,0.707580670052591,69.43070929384177
72664 central_heat_store,eGon2035,72664,central_heat_store,74.71587624895815,inf,36.95656625899652,0.7075806700525911,74.71587624895815
72665 central_heat_store,eGon2035,72665,central_heat_store,74.26996499337069,inf,36.51883249010275,0.707580670052591,74.26996499337069
72666 central_heat_store,eGon2035,72666,central_heat_store,72.64472701264995,inf,34.90783197025884,0.7075806700525911,72.64472701264995
72667 central_heat_store,eGon2035,72667,central_heat_store,76.09326730589704,inf,38.35235739824157,0.7075806700525911,76.09326730589704
72668 central_heat_store,eGon2035,72668,central_heat_store,69.89078889630693,inf,28.097137819766704,0.7075806700525911,69.89078889630693
72669 central_heat_store,eGon2035,72669,central_heat_store,73.99422244220835,inf,36.25541491705712,0.7075806700525911,73.99422244220835
72670 central_heat_store,eGon2035,72670,central_heat_store,73.20381758187261,inf,35.462923788260234,0.7075806700525911,73.20381758187261
72671 central_heat_store,eGon2035,72671,central_heat_store,69.35033799455155,inf,31.606704365093854,0.7075806700525911,69.35033799455155
72672 central_heat_store,eGon2035,72672,central_heat_store,73.47145211004229,inf,35.726710424843255,0.7075806700525911,73.47145211004229
72673 central_heat_store,eGon2035,72673,central_heat_store,73.02612567975808,inf,35.26586035052063,0.7075806700525911,73.02612567975808
72674 central_heat_store,eGon2035,72674,central_heat_store,73.19563596003567,inf,35.46378884442834,0.7075806700525911,73.19563596003567
72675 central_heat_store,eGon2035,72675,central_heat_store,75.80216668555036,inf,38.07081464055773,0.7075806700525911,75.80216668555036
72676 central_heat_store,eGon2035,72676,central_heat_store,73.8719382021621,inf,36.151519636668574,0.7075806700525911,73.8719382021621
72677 central_heat_store,eGon2035,72677,central_heat_store,351.69604082975155,inf,313.9409424074665,0.7075806700525911,351.69604082975155
72678 central_heat_store,eGon2035,72678,central_heat_store,76.225200307623,inf,38.49353883626259,0.7075806700525911,76.225200307623
72679 central_heat_store,eGon2035,72679,central_heat_store,73.12207327153124,inf,35.41484243160791,0.7075806700525911,73.12207327153124
72680 central_heat_store,eGon2035,72680,central_heat_store,222.59343797330988,inf,5.164028943937888,0.707580670052591,222.59343797330988
72681 central_heat_store,eGon2035,72681,central_heat_store,69.39404735077937,inf,31.662125445992963,0.7075806700525911,69.39404735077937
72682 central_heat_store,eGon2035,72682,central_heat_store,76.26254068552532,inf,37.08732593251127,0.7075806700525911,76.26254068552532
72683 central_heat_store,eGon2035,72683,central_heat_store,69.3877915984919,inf,31.655117843415262,0.707580670052591,69.3877915984919
72684 central_heat_store,eGon2035,72684,central_heat_store,70.96754084274916,inf,33.26035392204065,0.7075806700525911,70.96754084274916
72685 central_heat_store,eGon2035,72685,central_heat_store,74.32558816192599,inf,36.58140493009756,0.7075806700525911,74.32558816192599
72686 central_heat_store,eGon2035,72686,central_heat_store,74.58514257765285,inf,36.831287925083814,0.707580670052591,74.58514257765285
72687 central_heat_store,eGon2035,72687,central_heat_store,70.19630004487438,inf,32.47036564705979,0.7075806700525911,70.19630004487438
72688 central_heat_store,eGon2035,72688,central_heat_store,76.11589548497147,inf,38.384985497792925,0.707580670052591,76.11589548497147
72689 central_heat_store,eGon2035,72689,central_heat_store,70.94340402096967,inf,33.214479909800275,0.707580670052591,70.94340402096967
72690 central_heat_store,eGon2035,72690,central_heat_store,73.14891977909085,inf,35.410398180283615,0.7075806700525911,73.14891977909085
72691 central_heat_store,eGon2035,72691,central_heat_store,75.76331382504233,inf,38.023943637428516,0.707580670052591,75.76331382504233
72692 central_heat_store,eGon2035,72692,central_heat_store,75.06600950272018,inf,37.33046949067883,0.7075806700525911,75.06600950272018
72693 central_heat_store,eGon2035,72693,central_heat_store,208.2126012463455,inf,170.48581856693693,0.7075806700525911,208.2126012463455
72694 central_heat_store,eGon2035,72694,central_heat_store,69.84506724577957,inf,32.11546895112191,0.7075806700525911,69.84506724577957
72695 central_heat_store,eGon2035,72695,central_heat_store,71.84257100931023,inf,34.11448018608888,0.7075806700525911,71.84257100931023
72696 central_heat_store,eGon2035,72696,central_heat_store,70.6244181608559,inf,32.88385239179783,0.707580670052591,70.6244181608559
72697 central_heat_store,eGon2035,72697,central_heat_store,116.12543852346931,inf,18.24120940259539,0.7075806700525911,116.12543852346931
72698 central_heat_store,eGon2035,72698,central_heat_store,76.21655340381905,inf,38.48335983264985,0.7075806700525911,76.21655340381905
72699 central_heat_store,eGon2035,72699,central_heat_store,76.13068360814005,inf,38.395221402271986,0.707580670052591,76.13068360814005
72700 central_heat_store,eGon2035,72700,central_heat_store,76.54433993166364,inf,20.80790240497563,0.7075806700525911,76.54433993166364
72701 central_heat_store,eGon2035,72701,central_heat_store,75.50230482191283,inf,37.77019737451555,0.707580670052591,75.50230482191283
72702 central_heat_store,eGon2035,72702,central_heat_store,76.20710015527244,inf,38.483117422583334,0.7075806700525911,76.20710015527244
72703 central_heat_store,eGon2035,72703,central_heat_store,72.83176224690436,inf,35.11477531577508,0.7075806700525911,72.83176224690436
72704 central_heat_store,eGon2035,72704,central_heat_store,73.20587658947734,inf,35.46849820627288,0.7075806700525911,73.20587658947734
72705 central_heat_store,eGon2035,72705,central_heat_store,71.80214058494204,inf,29.945006380380217,0.707580670052591,71.80214058494204
72706 central_heat_store,eGon2035,72706,central_heat_store,70.25840527955967,inf,32.504400234951056,0.707580670052591,70.25840527955967
72707 central_heat_store,eGon2035,72707,central_heat_store,74.75108896225214,inf,36.99824409447141,0.7075806700525911,74.75108896225214
72708 central_heat_store,eGon2035,72708,central_heat_store,74.15601725056999,inf,36.45043987923469,0.7075806700525911,74.15601725056999
72709 central_heat_store,eGon2035,72709,central_heat_store,73.65032789307057,inf,35.90940258469968,0.7075806700525911,73.65032789307057
72710 central_heat_store,eGon2035,72710,central_heat_store,69.84208796406921,inf,32.09683454212306,0.7075806700525911,69.84208796406921
72711 central_heat_store,eGon2035,72711,central_heat_store,79.87877018543982,inf,25.8233516332146,0.7075806700525911,79.87877018543982
72712 central_heat_store,eGon2035,72712,central_heat_store,69.65419018769532,inf,31.730663359001564,0.7075806700525911,69.65419018769532
72713 central_heat_store,eGon2035,72713,central_heat_store,71.25929047013497,inf,33.532526808253955,0.7075806700525911,71.25929047013497
72714 central_heat_store,eGon2035,72714,central_heat_store,72.73408425240986,inf,23.453360544424278,0.7075806700525911,72.73408425240986
72715 central_heat_store,eGon2035,72715,central_heat_store,76.18474376973764,inf,38.449292539239835,0.707580670052591,76.18474376973764
72716 central_heat_store,eGon2035,72716,central_heat_store,74.55524760080408,inf,36.80383164004531,0.7075806700525911,74.55524760080408
72717 central_heat_store,eGon2035,72717,central_heat_store,71.1626199773188,inf,33.41688528599673,0.707580670052591,71.1626199773188
72718 central_heat_store,eGon2035,72718,central_heat_store,73.22383027353546,inf,35.48354243653144,0.7075806700525911,73.22383027353546
72719 central_heat_store,eGon2035,72719,central_heat_store,76.18891643477684,inf,38.45315293724289,0.707580670052591,76.18891643477684
72720 central_heat_store,eGon2035,72720,central_heat_store,69.37636941277212,inf,31.642931429803973,0.707580670052591,69.37636941277212
72721 central_heat_store,eGon2035,72721,central_heat_store,69.64501864019908,inf,31.214012959295545,0.707580670052591,69.64501864019908
72722 central_heat_store,eGon2035,72722,central_heat_store,76.17667800735381,inf,38.43275373436728,0.7075806700525911,76.17667800735381
72723 central_heat_store,eGon2035,72723,central_heat_store,74.70569104023552,inf,36.960848734023685,0.7075806700525911,74.70569104023552
72724 central_heat_store,eGon2035,72724,central_heat_store,72.09763198315599,inf,34.28566307604587,0.7075806700525911,72.09763198315599
72725 central_heat_store,eGon2035,72725,central_heat_store,75.50473537200152,inf,32.70130952036483,0.7075806700525911,75.50473537200152
