,0 solar,0 solar_rooftop,0 wind_onshore,1 solar,1 solar_rooftop,1 wind_offshore,1 wind_onshore,10 solar,10 solar_rooftop,10 wind_onshore,11 solar,11 solar_rooftop,11 wind_onshore,12 solar_rooftop,13 solar,13 solar_rooftop,13 wind_onshore,14 solar,14 solar_rooftop,14 wind_onshore,15 solar,15 solar_rooftop,15 wind_offshore,15 wind_onshore,16 solar,16 solar_rooftop,16 wind_onshore,17 solar,17 solar_rooftop,17 wind_onshore,18 solar,18 solar_rooftop,18 wind_onshore,19 solar,19 solar_rooftop,19 wind_onshore,2 solar,2 solar_rooftop,2 wind_onshore,20 solar,20 solar_rooftop,20 wind_onshore,21 solar,21 solar_rooftop,21 wind_onshore,22 solar,22 solar_rooftop,22 wind_onshore,23 solar,23 solar_rooftop,23 wind_onshore,24 solar,24 solar_rooftop,24 wind_onshore,25 solar,25 solar_rooftop,25 wind_onshore,26 solar,26 solar_rooftop,26 wind_onshore,27 solar,27 solar_rooftop,27 wind_onshore,28 solar,28 solar_rooftop,28 wind_onshore,29 solar,29 solar_rooftop,29 wind_onshore,3 solar,3 solar_rooftop,3 wind_offshore,3 wind_onshore,30 solar,30 solar_rooftop,30 wind_onshore,31 solar,31 solar_rooftop,31 wind_onshore,32 solar,32 solar_rooftop,32 wind_onshore,33 solar,33 solar_rooftop,33 wind_onshore,34 solar,34 solar_rooftop,34 wind_onshore,35 solar,35 solar_rooftop,35 wind_offshore,35 wind_onshore,36 solar,36 solar_rooftop,36 wind_onshore,37 solar,37 solar_rooftop,37 wind_onshore,38 solar,38 solar_rooftop,38 wind_onshore,39 solar,39 solar_rooftop,39 wind_onshore,4 solar,4 solar_rooftop,4 wind_onshore,40 solar,40 solar_rooftop,40 wind_onshore,41 solar,41 solar_rooftop,41 wind_onshore,42 solar,42 solar_rooftop,42 wind_onshore,43 solar,43 solar_rooftop,43 wind_onshore,43761 solar,43761 wind_onshore,43762 solar,43762 wind_offshore,43762 wind_onshore,43763 solar,43763 wind_onshore,43764 solar,43764 wind_onshore,43765 solar,43765 wind_offshore,43765 wind_onshore,43766 solar,43766 wind_offshore,43766 wind_onshore,43767 solar,43767 wind_offshore,43767 wind_onshore,43768 solar,43768 wind_onshore,43769 solar,43769 wind_offshore,43769 wind_onshore,43771 solar,43771 wind_offshore,43771 wind_onshore,43772 solar,43772 wind_onshore,43773 solar,43773 wind_offshore,43773 wind_onshore,43774 solar,43774 wind_offshore,43774 wind_onshore,44 solar,44 solar_rooftop,44 wind_onshore,45 solar,45 solar_rooftop,45 wind_onshore,46 solar,46 solar_rooftop,46 wind_onshore,47 solar,47 solar_rooftop,47 wind_onshore,48 solar,48 solar_rooftop,48 wind_onshore,49 solar,49 solar_rooftop,49 wind_offshore,49 wind_onshore,49541 solar_thermal_collector,49610 solar_thermal_collector,49649 solar_thermal_collector,49717 solar_thermal_collector,49735 solar_thermal_collector,49970 solar_thermal_collector,49975 solar_thermal_collector,49977 solar_thermal_collector,5 solar,5 solar_rooftop,5 wind_onshore,50 solar,50 solar_rooftop,50 wind_onshore,50013 solar_thermal_collector,50085 solar_thermal_collector,50364 solar_thermal_collector,50366 solar_thermal_collector,50556 solar_thermal_collector,50568 solar_thermal_collector,50580 solar_thermal_collector,50585 solar_thermal_collector,50645 solar_thermal_collector,50729 solar_thermal_collector,50826 solar_thermal_collector,50832 solar_thermal_collector,50849 solar_thermal_collector,50858 solar_thermal_collector,50889 solar_thermal_collector,50892 solar_thermal_collector,50961 solar_thermal_collector,50976 solar_thermal_collector,50981 solar_thermal_collector,51 solar,51 solar_rooftop,51 wind_onshore,51011 solar_thermal_collector,51040 solar_thermal_collector,51108 solar_thermal_collector,51117 solar_thermal_collector,51150 solar_thermal_collector,51275 solar_thermal_collector,51384 solar_thermal_collector,51494 solar_thermal_collector,51581 solar_thermal_collector,51591 solar_thermal_collector,51602 solar_thermal_collector,51718 solar_thermal_collector,51723 solar_thermal_collector,51724 solar_thermal_collector,51755 solar_thermal_collector,51777 solar_thermal_collector,51889 solar_thermal_collector,51918 solar_thermal_collector,51949 solar_thermal_collector,52 solar,52 solar_rooftop,52 wind_onshore,53 solar,53 solar_rooftop,53 wind_onshore,54 solar,54 solar_rooftop,54 wind_offshore,54 wind_onshore,55 solar,55 solar_rooftop,55 wind_onshore,56 solar,56 solar_rooftop,56 wind_onshore,57 solar,57 solar_rooftop,57 wind_onshore,58 solar,58 solar_rooftop,58 wind_onshore,59 solar,59 solar_rooftop,59 wind_onshore,6 solar,6 solar_rooftop,6 wind_offshore,6 wind_onshore,60 solar,60 solar_rooftop,60 wind_offshore,60 wind_onshore,61 solar,61 solar_rooftop,61 wind_onshore,62 solar,62 solar_rooftop,62 wind_onshore,63 solar,63 solar_rooftop,63 wind_onshore,64 solar,64 solar_rooftop,64 wind_onshore,65 solar,65 solar_rooftop,65 wind_onshore,66 solar,66 solar_rooftop,66 wind_onshore,67 solar,67 solar_rooftop,67 wind_onshore,68 solar,68 solar_rooftop,68 wind_onshore,69 solar,69 solar_rooftop,69 wind_onshore,7 solar,7 solar_rooftop,7 wind_offshore,7 wind_onshore,70 solar,70 solar_rooftop,70 wind_onshore,71 solar,71 solar_rooftop,71 wind_offshore,71 wind_onshore,72 solar,72 solar_rooftop,72 wind_onshore,72214 solar_thermal_collector,72215 solar_thermal_collector,72216 solar_thermal_collector,72217 solar_thermal_collector,72218 solar_thermal_collector,72219 solar_thermal_collector,72220 solar_thermal_collector,72221 solar_thermal_collector,72222 solar_thermal_collector,72224 solar_thermal_collector,72225 solar_thermal_collector,72227 solar_thermal_collector,72228 solar_thermal_collector,72229 solar_thermal_collector,72230 solar_thermal_collector,72231 solar_thermal_collector,72232 solar_thermal_collector,72234 solar_thermal_collector,72235 solar_thermal_collector,72237 solar_thermal_collector,72239 solar_thermal_collector,72240 solar_thermal_collector,72241 solar_thermal_collector,72242 solar_thermal_collector,72245 solar_thermal_collector,72246 solar_thermal_collector,72248 solar_thermal_collector,72249 solar_thermal_collector,72251 solar_thermal_collector,72252 solar_thermal_collector,72253 solar_thermal_collector,72254 solar_thermal_collector,72255 solar_thermal_collector,72256 solar_thermal_collector,72257 solar_thermal_collector,72260 solar_thermal_collector,72261 solar_thermal_collector,72262 solar_thermal_collector,72263 solar_thermal_collector,72265 solar_thermal_collector,72269 solar_thermal_collector,72270 solar_thermal_collector,72272 solar_thermal_collector,72273 solar_thermal_collector,72274 solar_thermal_collector,72275 solar_thermal_collector,72277 solar_thermal_collector,72279 solar_thermal_collector,72280 solar_thermal_collector,72281 solar_thermal_collector,72282 solar_thermal_collector,72284 solar_thermal_collector,72285 solar_thermal_collector,72286 solar_thermal_collector,72288 solar_thermal_collector,72289 solar_thermal_collector,72290 solar_thermal_collector,72291 solar_thermal_collector,72292 solar_thermal_collector,72293 solar_thermal_collector,72294 solar_thermal_collector,72295 solar_thermal_collector,72296 solar_thermal_collector,72297 solar_thermal_collector,72298 solar_thermal_collector,72299 solar_thermal_collector,72300 solar_thermal_collector,72301 solar_thermal_collector,72302 solar_thermal_collector,72303 solar_thermal_collector,72304 solar_thermal_collector,72307 solar_thermal_collector,72308 solar_thermal_collector,72310 solar_thermal_collector,72311 solar_thermal_collector,72312 solar_thermal_collector,72314 solar_thermal_collector,72315 solar_thermal_collector,72316 solar_thermal_collector,72318 solar_thermal_collector,72319 solar_thermal_collector,72320 solar_thermal_collector,72321 solar_thermal_collector,72322 solar_thermal_collector,72325 solar_thermal_collector,72328 solar_thermal_collector,72329 solar_thermal_collector,72330 solar_thermal_collector,72331 solar_thermal_collector,72333 solar_thermal_collector,72334 solar_thermal_collector,72335 solar_thermal_collector,72336 solar_thermal_collector,72337 solar_thermal_collector,72338 solar_thermal_collector,72339 solar_thermal_collector,72340 solar_thermal_collector,72341 solar_thermal_collector,72343 solar_thermal_collector,72344 solar_thermal_collector,72345 solar_thermal_collector,72348 solar_thermal_collector,72349 solar_thermal_collector,72350 solar_thermal_collector,72351 solar_thermal_collector,72352 solar_thermal_collector,72356 solar_thermal_collector,72357 solar_thermal_collector,72361 solar_thermal_collector,72362 solar_thermal_collector,72364 solar_thermal_collector,72367 solar_thermal_collector,72368 solar_thermal_collector,72369 solar_thermal_collector,72370 solar_thermal_collector,72371 solar_thermal_collector,72372 solar_thermal_collector,72373 solar_thermal_collector,72374 solar_thermal_collector,72375 solar_thermal_collector,72376 solar_thermal_collector,72377 solar_thermal_collector,72378 solar_thermal_collector,72379 solar_thermal_collector,72380 solar_thermal_collector,72382 solar_thermal_collector,72383 solar_thermal_collector,72385 solar_thermal_collector,72390 solar_thermal_collector,72391 solar_thermal_collector,72392 solar_thermal_collector,72393 solar_thermal_collector,72395 solar_thermal_collector,72396 solar_thermal_collector,72397 solar_thermal_collector,72398 solar_thermal_collector,72399 solar_thermal_collector,72400 solar_thermal_collector,72401 solar_thermal_collector,72408 solar_thermal_collector,72409 solar_thermal_collector,72410 solar_thermal_collector,72413 solar_thermal_collector,72415 solar_thermal_collector,72417 solar_thermal_collector,72418 solar_thermal_collector,72419 solar_thermal_collector,72420 solar_thermal_collector,72421 solar_thermal_collector,72422 solar_thermal_collector,72425 solar_thermal_collector,72428 solar_thermal_collector,72429 solar_thermal_collector,72430 solar_thermal_collector,72431 solar_thermal_collector,72432 solar_thermal_collector,72434 solar_thermal_collector,72435 solar_thermal_collector,72443 solar_thermal_collector,72444 solar_thermal_collector,72449 solar_thermal_collector,72450 solar_thermal_collector,72451 solar_thermal_collector,72452 solar_thermal_collector,72453 solar_thermal_collector,72458 solar_thermal_collector,72459 solar_thermal_collector,72461 solar_thermal_collector,72463 solar_thermal_collector,72465 solar_thermal_collector,72466 solar_thermal_collector,72468 solar_thermal_collector,72470 solar_thermal_collector,72473 solar_thermal_collector,72476 solar_thermal_collector,72478 solar_thermal_collector,72481 solar_thermal_collector,72483 solar_thermal_collector,72484 solar_thermal_collector,72485 solar_thermal_collector,72486 solar_thermal_collector,72488 solar_thermal_collector,72490 solar_thermal_collector,72491 solar_thermal_collector,72494 solar_thermal_collector,72495 solar_thermal_collector,72504 solar_thermal_collector,72505 solar_thermal_collector,72510 solar_thermal_collector,72512 solar_thermal_collector,72513 solar_thermal_collector,72514 solar_thermal_collector,72515 solar_thermal_collector,72516 solar_thermal_collector,72517 solar_thermal_collector,72522 solar_thermal_collector,72523 solar_thermal_collector,72524 solar_thermal_collector,72525 solar_thermal_collector,72526 solar_thermal_collector,72527 solar_thermal_collector,72528 solar_thermal_collector,72530 solar_thermal_collector,72532 solar_thermal_collector,72534 solar_thermal_collector,72535 solar_thermal_collector,72541 solar_thermal_collector,72543 solar_thermal_collector,72544 solar_thermal_collector,72546 solar_thermal_collector,72549 solar_thermal_collector,73 solar,73 solar_rooftop,73 wind_onshore,74 solar,74 solar_rooftop,74 wind_onshore,75 solar,75 solar_rooftop,75 wind_onshore,76 solar,76 solar_rooftop,76 wind_onshore,77 solar,77 solar_rooftop,77 wind_onshore,78 solar,78 solar_rooftop,78 wind_onshore,79 solar,79 solar_rooftop,79 wind_onshore,8 solar,8 solar_rooftop,8 wind_onshore,80 solar,80 solar_rooftop,80 wind_onshore,81 solar,81 solar_rooftop,81 wind_onshore,82 solar,82 solar_rooftop,82 wind_onshore,83 solar,83 solar_rooftop,83 wind_onshore,84 solar,84 solar_rooftop,84 wind_onshore,85 solar,85 solar_rooftop,85 wind_offshore,85 wind_onshore,9 solar,9 solar_rooftop,9 wind_onshore
0,0.0,0.0,0.008778723628467433,0.0,0.0,1.0,1.0,0.0,0.0,0.4833169949678359,0.0,0.0,0.001816767199623896,0.0,0.0,0.0,0.018780538501344448,0.0,0.0,0.9910145031817138,0.0,0.0,0.9999999999998529,0.960075688747642,0.0,0.0,0.9899417114855132,0.0,0.0,0.04333060987173853,0.0,0.0,0.5671020694646651,0.0,0.0,0.43900492300390936,0.0,0.0,0.680932774005237,0.0,0.0,0.7755327670218453,0.0,0.0,0.03071212576543985,0.0,0.0,0.2823442708208295,0.0,0.0,0.06548980944962698,0.0,0.0,0.0336263268081325,0.0,0.0,0.3212642166793943,0.0,0.0,0.9594168252902149,0.0,0.0,0.008031268128827875,0.0,0.0,0.002784303184194993,0.0,0.0,0.015133088080548121,0.0,0.0,1.0,0.2580829530532234,0.0,0.0,0.7722067582574006,0.0,0.0,0.5594110305501985,0.0,0.0,0.06193995695737951,0.0,0.0,0.9986199198541363,0.0,0.0,0.6154251026266856,0.0,0.0,1.0,0.912752661526662,0.0,0.0,0.03289260608726284,0.0,0.0,0.025358089544768894,0.0,0.0,0.11291127780554751,0.0,0.0,0.6032867996206202,0.0,0.0,0.822727537768083,0.0,0.0,1.0,0.0,0.0,0.7303776332297145,0.0,0.0,0.09428734812187602,0.0,0.0,0.3727351652491589,0.0,0.06328523216430669,0.0,0.17775079818891412,0.02765406283394632,0.0,0.0,0.0,0.19710966208762665,0.0,1.0000000000000007,0.9999999999999999,0.0,0.9999999999999998,0.9999999999999997,0.0,0.047418367482549705,0.03786492533629155,0.0,0.20734492841322755,0.0,0.6279229865340802,0.2553606168862889,0.0,0.908871330117129,0.5205892822761927,0.0,0.5558633554251331,0.0,1.0,0.6663656725976709,0.0,0.8441435052928603,0.4736278064088194,0.0,0.0,0.6883382903488965,0.0,0.0,0.9989044503686423,0.0,0.0,0.20107076817691838,0.0,0.0,0.4582185974218549,0.0,0.0,1.0,0.0,0.0,1.0,0.7857538071853306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018809397881370746,0.0,0.0,0.6396410180513472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05453139802325371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11584630370132269,0.0,0.0,1.0,0.0,0.0,1.0,0.9967882429779732,0.0,0.0,0.9432516466413505,0.0,0.0,0.0022792151782223017,0.0,0.0,0.4093724467994115,0.0,0.0,0.5364514113529476,0.0,0.0,0.000829283953117352,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9988531478076971,0.0,0.0,0.3144134127749739,0.0,0.0,0.0009397777937321029,0.0,0.0,0.04973585768116618,0.0,0.0,0.4453865428844568,0.0,0.0,0.02982816912782633,0.0,0.0,0.1256130928955629,0.0,0.0,0.8253586147136911,0.0,0.0,0.007497006784801304,0.0,0.0,0.7419590671814374,0.0,0.0,0.9999999999887214,0.845926243522437,0.0,0.0,0.8478823403140602,0.0,0.0,1.0,0.6019027783943597,0.0,0.0,0.49733795866559183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008297747769019792,0.0,0.0,0.009571695650305936,0.0,0.0,0.6796112790036895,0.0,0.0,0.8676107335805315,0.0,0.0,0.7850571339862669,0.0,0.0,0.9298596826113286,0.0,0.0,0.0495121202419177,0.0,0.0,0.016363311980683724,0.0,0.0,0.045995263257574796,0.0,0.0,0.16943499032627163,0.0,0.0,0.003628314510719649,0.0,0.0,0.14633972758324432,0.0,0.0,0.9522309446667069,0.0,0.0,1.0,0.5725022908113933,0.0,0.0,0.08741542400389021
1,0.0,0.0,0.01157473097804322,0.0,0.0,1.0,1.0,0.0,0.0,0.5403451986455835,0.0,0.0,0.0012592396157771009,0.0,0.0,0.0,0.020725974832455037,0.0,0.0,0.9964641871476179,0.0,0.0,0.99999999999972,0.9739819191387367,0.0,0.0,0.9936334544573575,0.0,0.0,0.04054008357684547,0.0,0.0,0.6106579707517893,0.0,0.0,0.5339345248572173,0.0,0.0,0.7275616277457936,0.0,0.0,0.831087710979658,0.0,0.0,0.03679776620152393,0.0,0.0,0.32848951563989803,0.0,0.0,0.06684817501064043,0.0,0.0,0.03202669072925659,0.0,0.0,0.4022909571927034,0.0,0.0,0.9916297633078317,0.0,0.0,0.008327947698249159,0.0,0.0,0.0021845361698310823,0.0,0.0,0.01595292784703603,0.0,0.0,1.0,0.34568797159093434,0.0,0.0,0.8269196913159325,0.0,0.0,0.6160173521324529,0.0,0.0,0.07204888159110312,0.0,0.0,0.9994854320555451,0.0,0.0,0.6647274223479744,0.0,0.0,1.0,0.940412393301126,0.0,0.0,0.029392489125237776,0.0,0.0,0.030060859426348778,0.0,0.0,0.14482330698838466,0.0,0.0,0.6367269179608029,0.0,0.0,0.8793661183743564,0.0,0.0,1.0,0.0,0.0,0.775388616138852,0.0,0.0,0.10570830714244436,0.0,0.0,0.4348112225426693,0.0,0.06440416211814774,0.0,0.21736291248682107,0.03739248461157575,0.0,0.0,0.0,0.2165469873290312,0.0,1.0000000000000007,0.9999999999999999,0.0,0.9999999999999998,0.9999999999999997,0.0,0.0403908824892239,0.03349067254181468,0.0,0.21729387699973363,0.0,0.624849616200095,0.25000522244141815,0.0,0.9243135006388433,0.5741872097520999,0.0,0.5503740646898987,0.0,1.0,0.7591297242358597,0.0,0.8223647278152663,0.5114978763833788,0.0,0.0,0.7488197611626572,0.0,0.0,0.9995828946168338,0.0,0.0,0.24029099145342198,0.0,0.0,0.5371767691142331,0.0,0.0,1.0,0.0,0.0,1.0,0.8361697209988176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019165690476644345,0.0,0.0,0.7053921455359871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07579003874016857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14215654577751383,0.0,0.0,1.0,0.0,0.0,1.0,0.9984877929107125,0.0,0.0,0.9685460023256434,0.0,0.0,0.0019157074881780947,0.0,0.0,0.4941749307596414,0.0,0.0,0.6284095168571795,0.0,0.0,0.0007270174434755802,0.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.9998504140775893,0.0,0.0,0.40310136588270884,0.0,0.0,0.00317701742856079,0.0,0.0,0.052035859385736044,0.0,0.0,0.510935373731127,0.0,0.0,0.03725554445643338,0.0,0.0,0.15279393121470622,0.0,0.0,0.8816327704086034,0.0,0.0,0.007311685987354016,0.0,0.0,0.8176158448061672,0.0,0.0,0.9999999999930856,0.8769223388076287,0.0,0.0,0.9010648568402836,0.0,0.0,1.0,0.6722207670196203,0.0,0.0,0.5747295884833963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00561151063622962,0.0,0.0,0.008400232136478714,0.0,0.0,0.7540973693427344,0.0,0.0,0.9299578202816673,0.0,0.0,0.8310462938975827,0.0,0.0,0.9578897286006476,0.0,0.0,0.05075488701117104,0.0,0.0,0.015339309855452007,0.0,0.0,0.045315038040615103,0.0,0.0,0.21085414570535588,0.0,0.0,0.0054987254359935124,0.0,0.0,0.1828743121267066,0.0,0.0,0.9730874654546197,0.0,0.0,1.0,0.6493840618613985,0.0,0.0,0.1201195504454266
